test/loss,epoch,step
14.572614669799805,0,0
14.572565078735352,0,0
14.572571754455566,0,0
14.572662353515625,0,0
14.572563171386719,0,0
14.572671890258789,0,0
14.572662353515625,0,0
14.57255744934082,0,0
14.572667121887207,0,0
14.572563171386719,0,0
14.572563171386719,0,0
14.572668075561523,0,0
14.572671890258789,0,0
14.572670936584473,0,0
14.572668075561523,0,0
14.572671890258789,0,0
14.572563171386719,0,0
14.572559356689453,0,0
14.572558403015137,0,0
14.572561264038086,0,0
14.572559356689453,0,0
14.572558403015137,0,0
14.572562217712402,0,0
14.572667121887207,0,0
14.572668075561523,0,0
14.57266616821289,0,0
14.572665214538574,0,0
14.572662353515625,0,0
14.572673797607422,0,0
14.572673797607422,0,0
14.572566986083984,0,0
14.57254409790039,0,0
14.572553634643555,0,0
14.572687149047852,0,0
14.572546005249023,0,0
14.572697639465332,0,0
14.572685241699219,0,0
14.572539329528809,0,0
14.572691917419434,0,0
14.572546005249023,0,0
14.572543144226074,0,0
14.5726900100708,0,0
14.5726957321167,0,0
14.5726957321167,0,0
14.572691917419434,0,0
14.572697639465332,0,0
14.572545051574707,0,0
14.572539329528809,0,0
14.57253646850586,0,0
14.572540283203125,0,0
14.572543144226074,0,0
14.572541236877441,0,0
14.572541236877441,0,0
14.572691917419434,0,0
14.57269287109375,0,0
14.572685241699219,0,0
14.572689056396484,0,0
14.572687149047852,0,0
14.572698593139648,0,0
14.572696685791016,0,0
14.572548866271973,0,0
14.572517395019531,0,0
14.572530746459961,0,0
14.572718620300293,0,0
14.572517395019531,0,0
14.572734832763672,0,0
14.572717666625977,0,0
14.572510719299316,0,0
14.572723388671875,0,0
14.572519302368164,0,0
14.572515487670898,0,0
14.572728157043457,0,0
14.572731018066406,0,0
14.572731971740723,0,0
14.572729110717773,0,0
14.572735786437988,0,0
14.572517395019531,0,0
14.572510719299316,0,0
14.572509765625,0,0
14.572513580322266,0,0
14.572515487670898,0,0
14.572510719299316,0,0
14.572513580322266,0,0
14.572726249694824,0,0
14.572729110717773,0,0
14.572717666625977,0,0
14.572722434997559,0,0
14.572718620300293,0,0
14.572736740112305,0,0
14.572735786437988,0,0
14.57252311706543,0,0
14.572484016418457,0,0
14.572498321533203,0,0
14.572766304016113,0,0
14.572486877441406,0,0
14.572792053222656,0,0
14.572765350341797,0,0
14.572470664978027,0,0
14.572775840759277,0,0
14.57248306274414,0,0
14.57248306274414,0,0
14.572778701782227,0,0
14.572787284851074,0,0
14.572783470153809,0,0
14.572779655456543,0,0
14.572792053222656,0,0
14.572484016418457,0,0
14.572471618652344,0,0
14.572467803955078,0,0
14.572476387023926,0,0
14.572480201721191,0,0
14.572473526000977,0,0
14.572478294372559,0,0
14.572774887084961,0,0
14.572776794433594,0,0
14.572765350341797,0,0
14.572768211364746,0,0
14.572766304016113,0,0
14.572793006896973,0,0
14.57278823852539,0,0
14.572492599487305,0,0
14.572434425354004,0,0
14.572458267211914,0,0
14.572836875915527,0,0
14.572436332702637,0,0
14.5728759765625,0,0
14.572836875915527,0,0
14.57242202758789,0,0
14.572851181030273,0,0
14.572437286376953,0,0
14.572436332702637,0,0
14.572856903076172,0,0
14.572871208190918,0,0
14.572867393493652,0,0
14.572858810424805,0,0
14.5728759765625,0,0
14.572439193725586,0,0
14.572423934936523,0,0
14.572417259216309,0,0
14.572429656982422,0,0
14.572432518005371,0,0
14.572422981262207,0,0
14.572427749633789,0,0
14.572850227355957,0,0
14.572854995727539,0,0
14.572833061218262,0,0
14.572840690612793,0,0
14.572835922241211,0,0
14.572876930236816,0,0
14.572871208190918,0,0
14.5724515914917,0,0
14.572436332702637,0,0
14.572403907775879,0,0
14.572946548461914,0,0
14.573436737060547,0,0
14.573002815246582,0,0
14.572944641113281,0,0
14.572361946105957,0,0
14.572966575622559,0,0
14.572379112243652,0,0
14.572378158569336,0,0
14.572975158691406,0,0
14.572993278503418,0,0
14.572992324829102,0,0
14.572981834411621,0,0
14.573006629943848,0,0
14.572381973266602,0,0
14.572368621826172,0,0
14.572360038757324,0,0
14.572371482849121,0,0
14.572375297546387,0,0
14.572362899780273,0,0
14.572370529174805,0,0
14.572964668273926,0,0
14.57297134399414,0,0
14.573707580566406,0,0
14.572953224182129,0,0
14.572948455810547,0,0
14.573007583618164,0,0
14.572997093200684,0,0
14.57240104675293,0,0
14.57232666015625,0,0
14.572338104248047,0,0
14.5731201171875,0,0
14.57345199584961,0,0
14.573208808898926,0,0
14.57311725616455,0,0
14.572297096252441,0,0
14.573142051696777,0,0
14.572314262390137,0,0
14.572315216064453,0,0
14.573155403137207,0,0
14.574091911315918,0,0
14.573190689086914,0,0
14.574006080627441,0,0
14.573214530944824,0,0
14.572844505310059,0,0
14.572305679321289,0,0
14.572822570800781,0,0
14.572304725646973,0,0
14.572310447692871,0,0
14.572295188903809,0,0
14.572300910949707,0,0
14.573925971984863,0,0
14.573153495788574,0,0
14.573830604553223,0,0
14.573129653930664,0,0
14.573115348815918,0,0
14.573216438293457,0,0
14.57319450378418,0,0
14.572352409362793,0,0
14.572251319885254,0,0
14.572274208068848,0,0
14.57348918914795,0,0
14.573503494262695,0,0
14.573539733886719,0,0
14.573399543762207,0,0
14.572244644165039,0,0
14.5734224319458,0,0
14.572254180908203,0,0
14.572254180908203,0,0
14.573443412780762,0,0
14.57442855834961,0,0
14.573509216308594,0,0
14.573962211608887,0,0
14.573552131652832,0,0
14.572669982910156,0,0
14.57226276397705,0,0
14.572661399841309,0,0
14.572246551513672,0,0
14.572674751281738,0,0
14.572675704956055,0,0
14.572243690490723,0,0
14.574176788330078,0,0
14.573436737060547,0,0
14.57403564453125,0,0
14.573410987854004,0,0
14.573389053344727,0,0
14.573551177978516,0,0
14.573511123657227,0,0
14.572318077087402,0,0
14.5723237991333,0,0
14.572290420532227,0,0
14.573897361755371,0,0
14.573626518249512,0,0
14.574100494384766,0,0
14.574054718017578,0,0
14.572504043579102,0,0
14.573883056640625,0,0
14.572236061096191,0,0
14.572524070739746,0,0
14.573896408081055,0,0
14.574974060058594,0,0
14.573978424072266,0,0
14.574150085449219,0,0
14.574126243591309,0,0
14.572505950927734,0,0
14.57229232788086,0,0
14.572524070739746,0,0
14.572237968444824,0,0
14.572649955749512,0,0
14.572521209716797,0,0
14.57223892211914,0,0
14.574599266052246,0,0
14.573899269104004,0,0
14.574382781982422,0,0
14.573880195617676,0,0
14.573838233947754,0,0
14.574108123779297,0,0
14.574024200439453,0,0
14.572343826293945,0,0
14.572790145874023,0,0
14.572576522827148,0,0
14.574646949768066,0,0
14.573899269104004,0,0
14.575460433959961,0,0
14.574786186218262,0,0
14.572630882263184,0,0
14.574843406677246,0,0
14.57235336303711,0,0
14.572471618652344,0,0
14.574732780456543,0,0
14.575891494750977,0,0
14.578688621520996,0,0
14.574908256530762,0,0
14.575142860412598,0,0
14.572434425354004,0,0
14.572528839111328,0,0
14.572553634643555,0,0
14.572354316711426,0,0
14.572397232055664,0,0
14.572530746459961,0,0
14.572388648986816,0,0
14.575316429138184,0,0
14.574649810791016,0,0
14.574997901916504,0,0
14.57470703125,0,0
14.574606895446777,0,0
14.575065612792969,0,0
14.576526641845703,0,0
14.572537422180176,0,0
14.574230194091797,0,0
14.573517799377441,0,0
14.576416015625,0,0
14.573053359985352,0,0
14.576911926269531,0,0
14.576091766357422,0,0
14.573432922363281,0,0
14.57629108428955,0,0
14.572840690612793,0,0
14.572688102722168,0,0
14.576221466064453,0,0
14.577369689941406,0,0
14.583702087402344,0,0
14.576961517333984,0,0
14.577003479003906,0,0
14.572648048400879,0,0
14.573308944702148,0,0
14.57357406616211,0,0
14.572800636291504,0,0
14.572901725769043,0,0
14.573102951049805,0,0
14.572972297668457,0,0
14.57656478881836,0,0
14.575989723205566,0,0
14.575843811035156,0,0
14.576193809509277,0,0
14.57597541809082,0,0
14.576767921447754,0,0
14.57866096496582,0,0
14.57311725616455,0,0
14.577971458435059,0,0
14.575901985168457,0,0
14.579181671142578,0,0
14.575080871582031,0,0
14.579651832580566,0,0
14.578514099121094,0,0
14.574889183044434,0,0
14.578924179077148,0,0
14.574244499206543,0,0
14.573498725891113,0,0
14.578752517700195,0,0
14.580229759216309,0,0
14.593628883361816,0,0
14.581812858581543,0,0
14.580582618713379,0,0
14.573528289794922,0,0
14.575630187988281,0,0
14.576147079467773,0,0
14.575261116027832,0,0
14.574118614196777,0,0
14.575359344482422,0,0
14.57516098022461,0,0
14.578337669372559,0,0
14.578357696533203,0,0
14.578451156616211,0,0
14.578573226928711,0,0
14.578498840332031,0,0
14.57989501953125,0,0
14.582673072814941,0,0
14.574581146240234,0,0
14.587133407592773,0,0
14.581374168395996,0,0
14.58447551727295,0,0
14.580235481262207,0,0
14.585034370422363,0,0
14.583195686340332,0,0
14.57787799835205,0,0
14.583953857421875,0,0
14.578012466430664,0,0
14.575883865356445,0,0
14.584985733032227,0,0
14.585161209106445,0,0
14.613962173461914,0,0
14.592558860778809,0,0
14.585589408874512,0,0
14.575824737548828,0,0
14.581500053405762,0,0
14.581851959228516,0,0
14.58077621459961,0,0
14.579608917236328,0,0
14.582513809204102,0,0
14.585893630981445,0,0
14.582145690917969,0,0
14.581306457519531,0,0
14.600144386291504,0,0
14.583002090454102,0,0
14.583322525024414,0,0
14.585893630981445,0,0
14.590692520141602,0,0
14.578075408935547,0,0
14.629515647888184,0,0
14.593209266662598,0,0
14.595085144042969,0,0
14.590991020202637,0,0
14.596109390258789,0,0
14.593443870544434,0,0
14.590327262878418,0,0
14.594274520874023,0,0
14.588105201721191,0,0
14.580177307128906,0,0
14.623374938964844,0,0
14.593664169311523,0,0
14.657125473022461,0,0
14.615533828735352,0,0
14.597746849060059,0,0
14.580883026123047,0,0
14.620187759399414,0,0
14.593597412109375,0,0
14.584046363830566,0,0
14.596702575683594,0,0
14.604114532470703,0,0
14.645974159240723,0,0
14.588714599609375,0,0
14.58642864227295,0,0
14.641977310180664,0,0
14.592137336730957,0,0
14.593572616577148,0,0
14.598082542419434,0,0
14.616154670715332,0,0
14.586474418640137,0,0
14.73071002960205,0,0
14.685047149658203,0,0
14.622105598449707,0,0
14.616264343261719,0,0
14.617523193359375,0,0
14.689369201660156,0,0
14.603824615478516,0,0
14.641715049743652,0,0
14.635295867919922,0,0
14.587325096130371,0,0
14.708487510681152,0,0
14.608177185058594,0,0
14.726798057556152,0,0
14.663631439208984,0,0
14.62359619140625,0,0
14.602691650390625,0,0
14.6968412399292,0,0
14.616336822509766,0,0
14.592032432556152,0,0
14.662715911865234,0,0
14.66989517211914,0,0
14.77633285522461,0,0
14.599720001220703,0,0
14.593548774719238,0,0
14.752358436584473,0,0
14.614396095275879,0,0
14.610644340515137,0,0
14.62503433227539,0,0
14.836042404174805,0,0
14.607834815979004,0,0
14.958430290222168,0,0
14.795514106750488,0,0
14.712401390075684,0,0
14.792951583862305,0,0
14.663665771484375,0,0
15.183795928955078,0,0
14.633942604064941,0,0
14.76099967956543,0,0
14.743308067321777,0,0
14.643259048461914,0,0
14.8076753616333,0,0
14.632711410522461,0,0
14.91362190246582,0,0
14.763898849487305,0,0
14.746721267700195,0,0
14.622596740722656,0,0
15.1815824508667,0,0
14.626883506774902,0,0
14.604884147644043,0,0
15.12065315246582,0,0
14.876752853393555,0,0
15.469944953918457,0,0
14.617042541503906,0,0
14.603642463684082,0,0
15.057624816894531,0,0
14.665706634521484,0,0
14.667510986328125,0,0
14.694596290588379,0,0
15.362648010253906,0,0
14.610562324523926,0,0
15.314635276794434,0,0
14.960188865661621,0,0
15.114178657531738,0,0
14.744773864746094,0,0
14.757193565368652,0,0
15.529924392700195,0,0
14.653621673583984,0,0
15.166345596313477,0,0
15.11963176727295,0,0
15.190102577209473,0,0
14.932025909423828,0,0
14.627786636352539,0,0
16.50326919555664,0,0
14.870675086975098,0,0
15.058213233947754,0,0
14.653785705566406,0,0
16.0185489654541,0,0
14.617937088012695,0,0
14.65417194366455,0,0
17.068342208862305,0,0
16.252574920654297,0,0
16.470245361328125,0,0
14.641613960266113,0,0
14.605496406555176,0,0
14.879654884338379,0,0
14.800636291503906,0,0
14.782120704650879,0,0
14.78878402709961,0,0
16.558744430541992,0,0
14.710079193115234,0,0
18.945171356201172,0,0
15.369719505310059,0,0
18.322397232055664,0,0
15.755441665649414,0,0
14.949580192565918,0,0
15.009961128234863,0,0
14.723445892333984,0,0
15.93724250793457,0,0
16.409385681152344,0,0
16.95509147644043,0,0
15.475250244140625,0,0
15.10865592956543,0,0
20.831933975219727,0,0
17.8973331451416,0,0
16.811267852783203,0,0
15.139634132385254,0,0
26.397192001342773,0,0
14.62126350402832,0,0
14.6528902053833,0,0
23.384092330932617,0,0
19.51327896118164,0,0
19.922624588012695,0,0
15.471595764160156,0,0
15.455815315246582,0,0
15.156402587890625,0,0
15.142176628112793,0,0
14.936971664428711,0,0
15.062121391296387,0,0
20.058176040649414,0,0
15.140042304992676,0,0
36.477108001708984,0,0
18.59728240966797,0,0
24.374099731445312,0,0
21.787639617919922,0,0
16.808744430541992,0,0
16.088342666625977,0,0
21.47848892211914,0,0
15.902353286743164,0,0
19.348907470703125,0,0
42.529327392578125,0,0
18.849328994750977,0,0
16.11553955078125,0,0
29.005027770996094,0,0
25.41769027709961,0,0
28.051841735839844,0,0
15.030501365661621,0,0
57.188133239746094,0,0
15.07984733581543,0,0
17.64671516418457,0,0
31.91610336303711,0,0
32.051788330078125,0,0
34.49790954589844,0,0
16.409730911254883,0,0
16.886594772338867,0,0
16.266616821289062,0,0
20.813169479370117,0,0
16.92767333984375,0,0
15.520237922668457,0,0
15.56730842590332,0,0
14.678112983703613,0,0
38.523277282714844,0,0
41.812538146972656,0,0
14.980539321899414,0,0
17.029037475585938,0,0
25.97806167602539,0,0
64.05182647705078,0,0
22.981416702270508,0,0
14.942195892333984,0,0
19.104158401489258,0,0
15.877396583557129,0,0
75.37289428710938,0,0
57.58340835571289,0,0
18.215959548950195,0,0
52.721649169921875,0,0
15.942679405212402,0,0
20.316871643066406,0,0
72.9290771484375,0,0
29.90741539001465,0,0
17.43670082092285,0,0
16.311681747436523,0,0
197.16355895996094,0,0
22.90001678466797,0,0
15.56302261352539,0,0
32.01346969604492,0,0
19.365787506103516,0,0
58.216026306152344,0,0
35.29757308959961,0,0
49.4107551574707,0,0
19.820764541625977,0,0
33.35586929321289,0,0
65.09017944335938,0,0
125.11499786376953,0,0
21.497636795043945,0,0
15.472284317016602,0,0
195.90460205078125,0,0
670.985107421875,0,0
42.9759407043457,0,0
100.7128677368164,0,0
28.774816513061523,0,0
48.129859924316406,0,0
115.94990539550781,0,0
243.5765380859375,0,0
29.721025466918945,0,0
177.2567596435547,0,0
19.67205047607422,0,0
21.26760482788086,0,0
36.72026062011719,0,0
181.8325653076172,0,0
118.76628875732422,0,0
96.16813659667969,0,0
83.3461685180664,0,0
89.9519271850586,0,0
18.677108764648438,0,0
284.09490966796875,0,0
27.67565155029297,0,0
130.1934814453125,0,0
90.16656494140625,0,0
143.55746459960938,0,0
86.77070617675781,0,0
46.55988693237305,0,0
