val/loss,epoch,step,train/loss,grad_norm.net.layer.D,grad_norm.net.layer.kernel.C,grad_norm.net.layer.kernel.inv_dt,grad_norm.net.layer.kernel.B,grad_norm.net.layer.kernel.A_real,grad_norm.net.layer.kernel.A_imag,grad_norm.net.layer.kernel.P,grad_norm.net.output_linear.0.weight,grad_norm.net.output_linear.0.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
15.876081466674805,0,0,,,,,,,,,,,,,,,
,0,49,4.330787181854248,0.008241831888371196,0.008138584585083656,0.23884469981631173,0.003057252995052331,0.0029593641277017276,0.039285834698207726,0.0030993971349782203,0.03223685547307038,0.009610800070318936,0.018391636738132093,0.245974692734899,0.18808130808754908,0.10373492517896377,
,0,99,1.3236606121063232,0.022948672795858084,0.002536331008571751,0.35435218619662073,0.0004567887959896213,0.002749906891337371,0.044132250363951485,0.0009346584537476918,0.001638766674067295,0.00014493935528213253,0.011966136378028146,0.005761627472098845,0.15992460487662385,0.004213808926629508,
,0,149,2.398977279663086,0.9218238842117779,4.546902822997296,0.498532388768006,2.8958127353768512,2.601561722839989,233.6798744856975,3.1833884414209193,7.672639162418636,1.0370363193825747,2.0041397509360905,156.8976015210006,3.4747250678812303,10.225972576285528,
,0,199,0.5305393934249878,0.02033140379692332,0.10738762438856742,0.01980892004819631,0.06912673308717025,0.0858293151295215,5.822600862501353,0.07590565279837504,0.38214841308477904,0.04097509210935256,0.019877734995892217,9.89149341099175,0.15058944872909047,0.4033971855735232,
,0,249,0.4740884602069855,0.030727273756697437,0.12187621601731284,0.019186383648979725,0.07619005968578521,0.09780354776666032,5.724171563218696,0.0715333893212564,0.43142607174514885,0.043505899001945125,0.07392536006319148,10.891343750149526,0.2457959392430253,0.5555101237896481,
0.5751363635063171,0,249,,,,,,,,,,,,,,,
,1,250,0.5808075666427612,0.05957265414777907,0.24089963190898314,0.05691077081477011,0.1498263286486715,0.17259369019123189,10.859885674911867,0.13358047357512567,0.8191696228836177,0.08280034816703813,0.18272038073848995,19.038122759995588,0.4540871088769759,0.9894905247114363,
,1,251,0.5372589826583862,0.017529471412924165,0.06844412570867886,0.0062736589127703754,0.04263680952920799,0.057353378639601924,3.1596047604449162,0.039608463503953945,0.24979961599186468,0.024727987310869545,0.04219685549364547,6.183880805639761,0.1797515478298136,0.28912021398271265,
,1,252,0.5259625315666199,0.014532337231985219,0.06269328087910349,0.04205527208407964,0.03955550835738611,0.046630256864065196,3.148317178370383,0.03720787518122181,0.24014898060434628,0.023782735947776704,0.03063406994525314,6.092633698142588,0.10763673409097183,0.28153532220577443,
,1,253,0.45670413970947266,0.03636393411666686,0.14914390957156842,0.08904001315774687,0.0936017733609735,0.11120307006327801,7.026179075249728,0.08508737623143244,0.5769110608626786,0.05721314808271887,0.08219894351770218,14.714336726246719,0.24220775996849345,0.6064938663740517,
,1,254,0.3655663728713989,0.006668227498934496,0.030722117816738604,0.035314551684609605,0.019385730147141664,0.018565035844617928,1.4352791835334966,0.017404571767351457,0.11070974395639169,0.011275512186147224,0.016639530012204473,2.851856876663727,0.05508492653922376,0.11205162030669848,
,1,255,0.5565596222877502,0.029470161529152217,0.1207530079025973,0.02438294232277873,0.0753778848407642,0.09952169917665489,5.8763123930257635,0.07044767914515063,0.4436833018857218,0.04310786248483783,0.0869730087326931,10.24703422492004,0.285595498365619,0.47830585552990196,
,1,256,0.6456200480461121,0.05473244764001175,0.22962642236099703,0.06159232176240151,0.1435030404077029,0.17286429003786746,10.977531782525615,0.13330423630576316,0.8054651461882825,0.07944218528004922,0.16086796713103896,18.852943362531654,0.4836368668174259,0.9328153410861119,
,1,257,0.4833245277404785,0.018627124891120263,0.07179206030842025,0.014709914822118565,0.044877997267574445,0.0606713219756845,3.4558030178310477,0.042570316598060376,0.2610398335588279,0.025150179399110018,0.04862704170853254,6.4819205895755445,0.1751788957777137,0.38739373351009004,
,1,258,0.3887016475200653,0.014071216321107725,0.06406929853745721,0.0387790222099622,0.04008711456697145,0.04234864796323362,2.906481573096265,0.035571458915139215,0.23379052205938172,0.022327429498817816,0.04666882587137039,5.484597511452204,0.08831687189728077,0.25146639077110977,
,1,259,0.49773332476615906,0.03069155904721795,0.12343123910942096,0.06446464151601065,0.07744113059367246,0.08955070371709005,5.645787657271372,0.06981875581701266,0.47945244489479505,0.047097557213067784,0.07214308413873446,12.094612996903216,0.2025596123005464,0.6174136377573758,
,1,260,0.3946286737918854,0.007112509551879195,0.03355175649762582,0.02300868333051534,0.02124890073552967,0.025657138779154893,1.837548246690319,0.020685923430193598,0.13369916323390366,0.01277860633916421,0.021367042078630376,3.1012916850825833,0.054882821489304255,0.11707565931786983,
,1,261,0.4260113835334778,0.02864049387237729,0.10607338164033621,0.029190783495676324,0.06576505460375287,0.07960931768750629,4.633608591485294,0.05752935778299811,0.3877546821499953,0.039021317697058674,0.07053564994185685,9.60948001573904,0.23257935082633646,0.4536862572308819,
,1,262,0.5462226271629333,0.05575651967872938,0.22537976526586959,0.07152534511359743,0.1404383962608001,0.16730959253181998,10.574475147288146,0.1282994471580103,0.7856889184238999,0.076304138770058,0.1759239595292847,18.44573993976119,0.4421142258655585,1.0556821670450358,
,1,263,0.4160308539867401,0.019781058845489398,0.07798617709716034,0.023855796188198563,0.048390393483307585,0.06160943150964651,3.593863887080389,0.043597662743771005,0.2839294156448161,0.02630811024639577,0.07668262895735674,6.09689684715512,0.18140150927641166,0.32779451719339786,
,1,264,0.43240106105804443,0.015610493803676012,0.06548691699080547,0.03794826924269984,0.041039236489724795,0.04513937716535449,3.0192829193443615,0.03698314687607187,0.24701308868234267,0.024204726725931207,0.04162091566972404,6.455420129058478,0.11622170693263738,0.3166965839677611,
,1,265,0.5041691064834595,0.03773147528808407,0.14665427039005652,0.07653733465337006,0.0919504900161795,0.10862138480619592,6.715103294481781,0.08323098023976859,0.5810611791453922,0.05640888644783084,0.0887383710765868,15.17220776319683,0.25336619264088167,0.7686487843864842,
,1,266,0.46636125445365906,0.008006764273930371,0.029717660164422087,0.0205284783419483,0.018411445530853207,0.017672300820114006,1.2643920626480452,0.014648803331504437,0.10575868909210506,0.010453969899777107,0.029857162310900996,2.743720236418432,0.05705440987582479,0.14548689475886767,
,1,267,0.4670429825782776,0.02843297100436462,0.11161680279876553,0.031821285935428614,0.06942578520996068,0.08737091196069,5.166518659569586,0.06283413429248176,0.41596077462115166,0.04028699210313998,0.08205422393013218,10.18586055595011,0.26023547423169374,0.4655687402831266,
,1,268,0.5049154162406921,0.0578558180077499,0.23252715603464444,0.07200018460016992,0.1449553369224404,0.17496740537540362,10.982666924514128,0.13265824512312105,0.8645487435240953,0.0844365444657815,0.17227217414887827,19.683400490959233,0.48632195364557756,1.0372838563179474,
,1,269,0.41615378856658936,0.021538093075586393,0.09178630398127925,0.022967083005204877,0.0571837222230753,0.0726069353388815,4.291229388255316,0.053369744307046905,0.3399427893115752,0.03132238175044861,0.07436685223769536,7.601432125958221,0.20806948322966695,0.3909534803158395,
,1,270,0.3429584205150604,0.006717307083328844,0.03005181171556952,0.02739556040831413,0.019024079523424112,0.022357762252555268,1.5946165359557596,0.01826919309293926,0.11836278378439523,0.011556290757414364,0.01802266396924752,3.3066304258555803,0.06022583258497782,0.13098219705326103,
,1,271,0.5159952044487,0.023423502543556927,0.10094590187855465,0.06780342417861776,0.06340437948106163,0.07700693352975009,4.917584009840124,0.0586123310008774,0.40884198823703666,0.03877731520697648,0.05682445468271964,10.583157079163275,0.17770039832587423,0.3307022807773971,
,1,272,0.38251638412475586,0.0037058585340551866,0.015120033463550502,0.01792450215489303,0.009445932344433212,0.00939886785375513,0.7197805153681236,0.007854227131256452,0.05673022989165014,0.0056698248387288715,0.011676173200845078,1.5114261549883334,0.03555124831704507,0.0740093600968743,
,1,273,0.43238475918769836,0.034782317518298814,0.13531931232614905,0.025284958606394056,0.08453933754998354,0.11469590411749264,6.648960762732595,0.08065603405963871,0.5325892157759848,0.05046085439302565,0.0919599574683286,12.484727825930923,0.2909294197305513,0.7105860146808051,
,1,274,0.5213873982429504,0.06266197628648265,0.25472432298371134,0.07159782790033101,0.15898867955521012,0.19341151968320788,12.096127630856264,0.14735505470544996,0.9309261983969548,0.0888042920438899,0.20743670684248156,22.11752192403126,0.5088687773034974,1.1926865666088131,
,1,275,0.44251587986946106,0.021421656057801438,0.08643657286288052,0.013927850097908359,0.05409887047992168,0.07818757900318149,4.401224744998634,0.05313983268492346,0.3434014298064076,0.031878567487124726,0.055486779910875465,8.379098645395018,0.21079434315737489,0.5132843163116778,
,1,276,0.38476988673210144,0.008053658183996252,0.037047642141035696,0.030951213220210383,0.02312293672146557,0.024429707018206438,1.7187737278265502,0.02003742877037743,0.14398258621001586,0.013569016007974978,0.027769406205011712,3.493743003688773,0.06287176998375081,0.11515033216842825,
,1,277,0.403112530708313,0.021612174325994053,0.09265294559467932,0.05765771111722377,0.05799744905535746,0.06745811912598565,4.283173774845504,0.052005007101780264,0.3624375278385253,0.03335829124232924,0.06369473206123605,9.402328667530107,0.14880540850972696,0.3743732802098436,
,1,278,0.3502213656902313,0.002949637030307134,0.014053377249751092,0.012446830742192057,0.008878536249803686,0.009504390648306438,0.7364514705815818,0.008362421083543176,0.05394528159937994,0.005096983468968871,0.01173223567191735,1.315599829939121,0.030075681737416645,0.05593481222972926,
,1,279,0.4466117322444916,0.03202788282045921,0.12442059644666306,0.03156800801340653,0.0773289841326525,0.10214206252152529,5.867735845445447,0.07029981727236484,0.5051925181384196,0.048031995403950964,0.08919407256336988,11.661267210502078,0.291064541167044,0.5784311928429269,
,1,280,0.5254610180854797,0.06437080756497361,0.26496735631213786,0.11269037324269601,0.16455523919964235,0.19028367302911675,12.057412098359801,0.14624410200712437,0.9679241516574215,0.09144295641646948,0.22755057448789867,22.651414752517738,0.5361562237325656,1.2057937371358287,
,1,281,0.40745338797569275,0.025882979203041705,0.09130609651717723,0.025188796259396393,0.05609072685493367,0.06999574951621387,3.8561179835650385,0.0466453419139323,0.3580613769560833,0.03414752414296658,0.07581829888160994,8.428633894258144,0.2175745980075477,0.4477137863254232,
,1,282,0.35566046833992004,0.008271880918911886,0.03837090525746724,0.02601401863801274,0.024149299110024117,0.028781911188066837,1.9779518376125205,0.022641073822922447,0.15363820745295953,0.01412517495819435,0.02552332534497062,4.082646083351408,0.06822061742979245,0.14561098649138113,
,1,283,0.48777881264686584,0.0228208383172827,0.09297820088388961,0.0437182968778548,0.05815857200350317,0.07167658640179136,4.396913928579397,0.05257743980463139,0.3909193279702401,0.0369674186433321,0.059680350911742876,10.282423405116454,0.18339240774214616,0.5061750061968827,
,1,284,0.43869566917419434,0.007307400123766751,0.029907305335632867,0.021534704173325512,0.018815389209758657,0.019929902189050528,1.4235146978752284,0.01667628400783305,0.12375052137793184,0.011992325294009554,0.01777683832214246,3.007614881333146,0.0713783906712736,0.14367689709322334,
,1,285,0.46181267499923706,0.026977106304024234,0.1139357293126705,0.026526677741912582,0.07077112824025958,0.09477421127868607,5.499979395124505,0.0663275802721393,0.4555781950435343,0.04171642788102096,0.08996912495578298,10.594220178096208,0.2802591226217293,0.5195318402521083,
,1,286,0.5492823123931885,0.04810605921842007,0.2125807543596294,0.08331339851741974,0.132095033490109,0.1614460159015354,10.172095275770909,0.12173264841127338,0.7790187117814682,0.07052595635394955,0.1929562282635172,18.145903556170534,0.4532909463912276,0.9278167432390602,
,1,287,0.4481368362903595,0.01747579172832434,0.06895042363509615,0.01495802053935709,0.04287748958845955,0.06236893435329648,3.3954097536746852,0.040855895197562705,0.29177360885714687,0.02689594637499073,0.04286035244905708,7.207205526997568,0.19097369593858451,0.3363287529017031,
,1,288,0.37433382868766785,0.016774494093325223,0.07374865981318858,0.04672922558722565,0.045418309388193405,0.04706016951067145,3.1245125669557607,0.03674162259243895,0.2846168642529217,0.02550294145106258,0.07382523603044804,6.483118973484087,0.11028663760211666,0.25039765742941156,
,1,289,0.47763970494270325,0.031043402555034745,0.12884215192769571,0.07794198179693586,0.0801920257426635,0.09100820398818005,5.646070641596649,0.0694092196009228,0.5291159415879907,0.04956845112766854,0.07886603808079326,13.95060703498142,0.24538697151619562,0.6824757071000217,
,1,290,0.29765522480010986,0.004678278461973121,0.022591193167203562,0.010926776300521591,0.013949812110714296,0.013752700900225158,0.9841631173411713,0.011388369686265578,0.08701354418888485,0.00796792848442741,0.017854375029560984,2.1122571423832657,0.03784184039435567,0.06459238686636594,
,1,291,0.4997715651988983,0.028375663193966692,0.11657916433339306,0.040045160182222754,0.07224725050548085,0.0929681578404174,5.509949675408436,0.06611809349411885,0.449660992387933,0.040153878406537655,0.10118760321209083,10.760104285668882,0.28426501375499663,0.5172038305782398,
,1,292,0.49853062629699707,0.056194684624450444,0.22043196170919552,0.09152798085548235,0.1363430695266796,0.16461697054953334,10.23805368896473,0.12027761881210187,0.8347285356688214,0.07651242105533695,0.21282472310221276,19.253339214070248,0.47345756465135685,1.1114915991774235,
,1,293,0.3738839030265808,0.019838072409605348,0.07302093979615124,0.020913510642400792,0.045271820419464155,0.062068261357211586,3.4470897196440795,0.04144817036761025,0.30227584447466516,0.02776368707984892,0.05811604069795018,7.557781366892029,0.18152049257203795,0.3842232014112355,
,1,294,0.3298906683921814,0.006705105551085361,0.03206976130491328,0.025887477516484833,0.020044949382426326,0.02236314687333122,1.5601307522837846,0.01788850267504041,0.13056504887627723,0.011971524176292981,0.019099785649721222,3.357118037842276,0.06319273614927068,0.14286839794126008,
,1,295,0.5691465735435486,0.018709703846872705,0.07674123808142413,0.04870082518505257,0.04814810095451917,0.05973002387781233,3.749555672385178,0.044857683443062776,0.33368961829013966,0.03113339700819228,0.04217554520300108,8.996921022213169,0.18268374029302042,0.3838343204284702,
,1,296,0.3313508927822113,0.0021111711913114426,0.011120316528308782,0.012834938914050563,0.007004324765988134,0.006653818006983038,0.5569238279822549,0.0063338804287034695,0.04465635391402202,0.004227995228796397,0.005351351780381619,1.1423749580904425,0.03031872881176569,0.046604220163624435,
,1,297,0.4313061237335205,0.032400559318625885,0.12891821923377492,0.04126721996905488,0.07945083309823492,0.09594118304590396,5.674971812191975,0.0681580203588005,0.5018182464809012,0.04526083711992611,0.12516890029801903,11.754845255537933,0.28639304995609244,0.5920499070946902,
,1,298,0.5141450762748718,0.04711663614612511,0.18810992860701908,0.06938403476371928,0.11606762094405802,0.13997038329159764,8.52936632869989,0.10068477928651565,0.7395209845815504,0.06852068989376406,0.15766322902058238,17.860912142457494,0.4319294275623348,0.9402792398950737,
,1,299,0.4224144518375397,0.020364533195661932,0.08436824333166272,0.03063600188623146,0.05191247090304924,0.06329106999486045,3.6679985891616216,0.044621436247806,0.3269850222546189,0.029352775341425778,0.07572377321160345,7.997208809579867,0.21085573695954762,0.38390556874672477,
,1,300,0.3863135576248169,0.011183198531191142,0.04460988520332314,0.03439669497728431,0.027870985897634253,0.03345078778467,2.227948473723773,0.025092666141648224,0.19240480740187405,0.017595476441799332,0.030305450480177916,4.878077882816903,0.0926190101226799,0.20289613957554212,
,1,301,0.4344722330570221,0.02525507098330996,0.10085822943868573,0.07363148693237913,0.062278207133431567,0.06869483484184538,4.3434426856262345,0.05152796280113975,0.408576022676051,0.03611456006456239,0.08748668298451136,9.906950080548224,0.1688082492662391,0.3970934027455323,
,1,302,0.5425572395324707,0.005372853097611808,0.01787607849550189,0.017290110034319076,0.011150437084117826,0.013212237903487186,0.9235357283978971,0.009613908206138944,0.07847756696552587,0.00725616000787662,0.014751899812261719,1.8266508752572044,0.06820258242602727,0.04141086623722563,
,1,303,0.4678831696510315,0.021705446415730252,0.08724533249173304,0.022042553866089266,0.05400846690135967,0.07261527240920679,4.108530726514582,0.04949600396499936,0.37388102156685094,0.03468146190416735,0.056213594494287804,9.552396247032664,0.24099102790768098,0.45730117396635744,
,1,304,0.47215911746025085,0.04314023853941899,0.18398496267342418,0.06582675178619601,0.1141246335273184,0.14494481383232183,8.926909702078397,0.10517751915817229,0.7412843237905975,0.06641337606904715,0.14969396071070684,17.585353305285825,0.4246246693156527,0.9245871637737384,
,1,305,0.3851381540298462,0.009127219575321246,0.03725688586046424,0.0140459578475863,0.023150912402516072,0.03043601657316844,1.7166178624279866,0.02160286602269482,0.15459729872306338,0.013959382659083027,0.023409335676008086,4.120643307442505,0.10554769410157173,0.18807673882497006,
,1,306,0.3905849754810333,0.014591598498259247,0.05998817786458384,0.041776137151084164,0.037039543531452446,0.04229063165028932,2.7308407448408603,0.030922227115362032,0.24730278913386883,0.02224602179476617,0.04892122476514317,6.49473275512849,0.11675693950610017,0.282136994567629,
,1,307,0.44557908177375793,0.032128142679878485,0.1395988319835674,0.08629307192029842,0.08679468624982589,0.10752963185943572,6.636032305954437,0.0775686204569155,0.5925128225043437,0.05169975535607348,0.10470619322569755,15.3788915599839,0.2604117803561692,0.6507501244173073,
,1,308,0.3798118531703949,0.007765266070544427,0.032374404334478385,0.02023853008539355,0.02015455368691802,0.0249431916728274,1.6494245445331877,0.017839851772070106,0.14407618759988744,0.013079246219119368,0.023999969775687132,3.6784186925379236,0.07519511675356827,0.1354966232085971,
,1,309,0.38972729444503784,0.01574886939041354,0.05877437026333971,0.0232089482292163,0.03602220505077668,0.04663965516685592,2.5870980963709984,0.03065429764541994,0.25044653234215675,0.022015907157342335,0.05760694675273169,5.685279937222535,0.1539064829266421,0.27023361070825097,
,1,310,0.5235746502876282,0.04181551634081763,0.1724465525906734,0.07465111898067135,0.10647997273904933,0.1336272120339697,8.264785566077933,0.09496242409382931,0.6834061979157144,0.05927013744910825,0.17354754910272302,15.752834828411306,0.41702027896930627,0.77627926402325,
,1,311,0.3496077060699463,0.00710085542555441,0.024898930639136403,0.009075937501986455,0.01532756418354917,0.0219550991646487,1.121341527830243,0.013739150248762174,0.10994769420902126,0.0097154446039941,0.019178413195942424,2.902918447370885,0.07798640977135485,0.12803079604397188,
,1,312,0.3768578767776489,0.018342471615044056,0.07616552523298921,0.02495614592216606,0.047211093784666106,0.06176776121429675,3.7011344339368817,0.04169382262695645,0.34711589793147357,0.030830671702279707,0.049924728906121936,8.973844373547173,0.16537490126715496,0.4010815220971636,
,1,313,0.47629547119140625,0.039376571582776944,0.1667546151352361,0.09668683262688291,0.10319986261398068,0.12318460032858489,7.428071102460242,0.08775596932961904,0.7332252909424734,0.06516473296269176,0.11081475002141943,19.33690453959766,0.3491982906556114,0.845660433091966,
,1,314,0.3786567449569702,0.012693242804646294,0.05186226749141333,0.03014006688945065,0.03197938735577189,0.03575887164015849,2.280514600611182,0.02637903478524535,0.2208010804563391,0.01992661686267324,0.03985796148685992,5.583952162114679,0.11085858784822411,0.2670658447255783,
