val/loss,epoch,step,train/loss,grad_norm.net.layer.D,grad_norm.net.layer.kernel.C,grad_norm.net.layer.kernel.inv_dt,grad_norm.net.layer.kernel.B,grad_norm.net.layer.kernel.A_real,grad_norm.net.layer.kernel.A_imag,grad_norm.net.layer.kernel.P,grad_norm.net.output_linear.0.weight,grad_norm.net.output_linear.0.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
14.702047348022461,0,0,,,,,,,,,,,,,,,
,0,49,3.3691723346710205,0.007404040280201001,0.005901315959138422,0.18581260488781498,0.0013863897923415722,0.0007241481687300684,0.007348123800736765,0.0005333960590251315,0.0015641385496939805,0.001417904988601234,0.004149022431840909,0.07327317915140119,0.010947031410381454,0.04024250806222155,
,0,99,1.9490230083465576,0.20633860851882646,0.11739622365776067,0.06737007339557845,0.08026682358529891,0.027717082804704547,1.0624848863332452,0.03011973632501725,0.052854970548337786,0.0369521736004398,0.06328366040844233,2.316720417086847,0.18640395736195423,0.7937895506879473,
,0,149,1.7516326904296875,0.7235958385887825,0.8382161050483188,0.09128311546657497,0.5805228695317162,0.3229453957750834,17.626510946725134,0.21012154049340023,0.3289702091151892,0.26339827047410447,0.04970196416760252,21.798876904031104,1.620792833074952,6.415150802854196,
,0,199,0.9263299107551575,0.268815528431167,0.28240804643586453,0.004800207851380861,0.19529669727225552,0.12548575649151872,5.827541819684704,0.06971388899679508,0.1325583913313368,0.08966110730794642,0.07074466772496232,9.232060904262823,1.1245871136369834,3.1850682202783123,
,0,249,0.7089287638664246,0.16966003203422714,0.18212846698813756,0.010773785297105551,0.12634063366044623,0.08940478757924974,4.587126892272422,0.045259038689567696,0.10284371503041598,0.06304108573423005,0.060616819369753716,8.0612454782462,1.2632627978641087,3.040291587570744,
0.29730403423309326,0,249,,,,,,,,,,,,,,,
,1,299,0.2671995759010315,0.028646292217258097,0.037949112043623986,0.005876408570607892,0.027047720299795193,0.022030383768800368,1.035548610621429,0.009058575778780643,0.026548476062886336,0.016511115093017878,0.004180718772671487,2.623330910215655,0.3583123770925615,0.845077539545901,
,1,349,0.19111879169940948,0.013882579359950457,0.013394591116675186,0.001385711203900694,0.009306757970401468,0.006853884230373912,0.332153742575106,0.0032811960346083545,0.009266806393190287,0.005008845914489015,0.009686364676150026,0.6585837367267006,0.11664175882849023,0.2303887025719166,
,1,399,0.17668239772319794,0.004509235493981031,0.004581799006339714,0.0013439790496964981,0.0033469462488975336,0.0031548297104179515,0.11864726280146716,0.0007186618186640909,0.004653473840814467,0.002971908262089963,0.0007889266242761175,0.36642656460137646,0.07502910137414015,0.15853781752195378,
,1,449,0.1398945152759552,0.014994805748428826,0.01075443735501673,0.011569974459097174,0.0074614623463776925,0.005203208313894373,0.2192885683853757,0.0024507962485762393,0.007491049779863831,0.003952339313075088,0.010753094806164137,0.5251820690869432,0.10200862635244734,0.20800256470219655,
,1,499,0.10863436013460159,0.0009884396295802762,0.0015352228423597125,0.0018520953406583386,0.0010829604323334201,0.0009469897931298884,0.04789623983668268,0.0003080810253500091,0.0011522146928551508,0.0006122997639420845,0.0009349523372923474,0.08889100102362904,0.01578354836124162,0.03459238048784783,
0.1042700856924057,1,499,,,,,,,,,,,,,,,
,2,549,0.12876403331756592,0.012204547338841135,0.011508200605775338,0.0017971847378600951,0.008307756619137753,0.007048473569875108,0.2659308595268572,0.0021772425877122194,0.009916322956487136,0.0055562218057846335,0.005596697310169265,0.7916335185201675,0.1608660468008003,0.31869900922323496,
,2,599,0.32185906171798706,0.08920136347819173,0.036998843819740904,0.0073925467852013335,0.026840296787522575,0.02053325852906656,0.6060436068882812,0.0072607728016206,0.03170596707791371,0.016826777169260128,0.05505002888463039,3.1522697443577616,0.5447264990621157,1.1089328948988897,
,2,649,0.20940585434436798,0.0009947999446409822,0.0011665236032566543,0.001238464865445036,0.0008348860150109227,0.000437927492693495,0.011565787367558826,0.0003022242301847294,0.0047975718209789945,0.002419543671370871,0.01949549084537871,0.09062069616635116,0.07756785808478708,0.013566627201554814,
,2,699,0.1271800398826599,0.016814271204565204,0.007326635115376368,0.0038363817751444025,0.005548565258426196,0.005232926683466788,0.0687593967228202,0.0010702322155451928,0.0075670503264511834,0.00414739829717486,0.008700744475980364,0.8714840574746572,0.1591309939403633,0.3109886511343995,
,2,749,0.05323653295636177,0.0022351664131875807,0.0016684233389590705,0.00012094026992033729,0.0012354338616271986,0.0013826318961839622,0.01460390471121357,0.0001689469540716582,0.0027693018444150965,0.0018337121155798653,0.0012500993286328444,0.3040230083140668,0.06819612890637214,0.12029929768094898,
0.20985537767410278,2,749,,,,,,,,,,,,,,,
,3,799,0.2912159562110901,0.04091157395122814,0.030214572587635838,0.003968007630561809,0.023386196604754793,0.022203106801800175,0.23741035140620623,0.0036868189872139557,0.033625792538633306,0.019513058340787745,0.033726748274109423,4.362696262365186,0.8987186198149169,1.5905581827330613,
,3,849,0.05807442218065262,0.00427042146742596,0.0034526684765436634,0.0004935156318581853,0.0027162688094813313,0.0026168918644776332,0.021735231309704752,0.00038228671576063367,0.003947599121420287,0.002360268589719462,0.0038797597622303977,0.637373338078324,0.11790494065807268,0.20546684828321,
,3,899,0.05704944580793381,0.0037397552340980088,0.0031712110115885584,0.00047874537130226957,0.0025045102496997467,0.002437773418345463,0.016459171369388133,0.00033158091911911344,0.003525515873467585,0.002120523881919815,0.004856241681978256,0.6850255156428016,0.11993769104804114,0.21852528004740482,
,3,949,0.07939465343952179,0.005970186226708155,0.004903163005824685,0.0008556946466603471,0.003869903313152548,0.003922971998482156,0.02305552231398928,0.0004998988385996177,0.005338938082071469,0.0031585118289467165,0.00965818100167803,1.1576996808348268,0.2046590048085708,0.39411188762288396,
,3,999,0.04747476801276207,0.002050928974056605,0.0018391096050531337,0.00026459498951855287,0.0014719145832333392,0.0014422683329085948,0.006849874683714228,0.0001584931163615454,0.0022972606718335746,0.0014876084030662016,0.00205137249015715,0.5021076266689753,0.09490022951074475,0.17419955266508555,
0.08282016962766647,3,999,,,,,,,,,,,,,,,
,4,1049,0.041540972888469696,0.0018283441328843485,0.0013408386698196776,0.00023713401503822138,0.0010784308465873879,0.0011194121368793897,0.004054727231990374,0.00010744147071346382,0.0017766971350233187,0.0011644997034349516,0.002232288817314573,0.44237511787157097,0.08051797214687442,0.15159827143717472,
,4,1099,0.10852570086717606,0.006485194297346646,0.005659598635654678,0.0008927206191704535,0.00456911502670455,0.00464548211414337,0.015213009588186766,0.00043785980859221274,0.007012024201976906,0.004364178880111237,0.013395357908692378,1.9732830806118686,0.3533942226306796,0.6549188468296975,
,4,1149,0.026362527161836624,0.0007349611708633928,0.0007634887143221084,0.00014236560058026777,0.0006170354387671185,0.000609939527768899,0.001761395142466269,5.3796248353736364e-05,0.0009355711465809586,0.0005960543773192862,0.001736834649940977,0.28184173489841313,0.05047258527314738,0.0919017516163777,
,4,1199,0.04065989330410957,0.0011885533273528002,0.0012418168098032164,0.00037484578419507976,0.0009982112042514076,0.0010600843445626093,0.0024937231858927623,8.064821753925682e-05,0.0016791894226505161,0.0010890708345465414,0.0034500241560820625,0.5189309948765071,0.09095286645905158,0.18441146199589656,
,4,1249,0.08794859796762466,0.004076899372685662,0.003741530461823614,0.000979672783259232,0.0029848399386216353,0.0029602948085306765,0.006193047003337899,0.0002538688734957095,0.004399363141380991,0.002675030012282079,0.014972244445567433,1.5137946147091144,0.26040170288927417,0.5069167315176675,
0.03144680708646774,4,1249,,,,,,,,,,,,,,,
,5,1299,0.016280144453048706,0.0003801438277999973,0.00043509048238587285,0.00012373202114411496,0.0003519618088668531,0.0003583843875561557,0.0007077514771293674,2.4807027035798792e-05,0.0005486100870879129,0.00034746658446087336,0.0014372686576608108,0.20661288398595384,0.035115386681741086,0.06431884989751553,
