val/loss,epoch,step,train/loss,grad_norm.net.layer.D,grad_norm.net.layer.kernel.C,grad_norm.net.layer.kernel.inv_dt,grad_norm.net.layer.kernel.B,grad_norm.net.layer.kernel.A_real,grad_norm.net.layer.kernel.A_imag,grad_norm.net.layer.kernel.P,grad_norm.net.output_linear.0.weight,grad_norm.net.output_linear.0.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
16.805191040039062,0,0,,,,,,,,,,,,,,,
,0,49,3.9526896476745605,0.00025220553976429427,0.0029409533302412905,0.4582699756337498,0.0006376281280991796,0.005102827823175814,0.012560877910191677,0.0004851615117861568,0.00224712264684825,0.0009377139911505445,0.01341670659389019,0.01863696502016392,0.023699433122030242,0.01187733519805832,
,0,99,1.9172441959381104,0.7756299272591537,2.1591094639803305,0.5400039395607982,1.135741754603746,1.7653496839003762,35.866495583917555,0.4985256910141071,1.9807495185261037,0.5847466071505191,0.2240840317239019,45.03277562060451,3.5391828893387296,5.060245190384429,
,0,149,0.7913931608200073,0.00020943419602687612,0.001305828986530714,0.06452043095841666,0.0006134302727115143,0.0017149766344013034,0.05774616335777233,0.0005954559875249941,0.0014896506721098343,0.0006462511347152544,0.004050192532347725,0.06483948091924532,0.01978651340125691,0.005534389143115792,
,0,199,0.7006134390830994,0.2830492545346983,0.8609959181547432,0.009968829891590213,0.43278436749740057,0.6246779105361401,20.702115733849027,0.17863626801699078,0.6954790113344836,0.1881983102687348,0.07094492870812237,17.662100481635434,1.2183421998577213,1.5618886658031808,
,0,249,0.41078969836235046,0.043681319659790774,0.272066319097511,0.01788549041706305,0.13487527120178452,0.20073142894726517,9.17951249941978,0.057406027689781314,0.2494183522386988,0.0580292234331288,0.015247045709445716,5.4665484654322425,0.44408912643394893,0.48604727028035466,
0.4377051293849945,0,249,,,,,,,,,,,,,,,
,1,250,0.4408924877643585,0.09205327432040811,0.14639617675761346,0.02883719623173579,0.07089046151454857,0.15223100395710476,6.512028557753977,0.05342247767570247,0.2745935484006848,0.046689701607403405,0.1725942937466113,4.503733773172754,0.6442760570947395,0.3899181241148694,
,1,251,0.4940570294857025,0.3875898038341694,0.12618449701238144,0.22233320547132202,0.05590354122088036,0.008711172495955787,0.5826128310980846,0.01168732130320556,0.04075214058707446,0.0016634323141099842,0.65855313279224,0.27076633251203497,0.7781132604665433,0.013857144785883251,
,1,252,0.4356405436992645,0.2888318845559595,0.10442830842064979,0.10323761591828749,0.04682468790506192,0.010594911671620274,0.6720767561068427,0.009270529182217865,0.03378159965154377,0.001381690218213543,0.4975399584302805,0.2391683459509848,0.6844767109413039,0.01152659592309826,
