epoch,test/loss,step
0,0.4510382413864136,0
0,0.4214087724685669,0
0,1.077580451965332,0
0,0.3495432138442993,0
0,1.0756776332855225,0
0,0.34511247277259827,0
0,0.6794230937957764,0
0,0.3272174298763275,0
0,0.32860124111175537,0
0,0.5155687928199768,0
0,0.39040809869766235,0
0,0.3274354934692383,0
0,0.6793900728225708,0
0,0.32358044385910034,0
0,0.6944311261177063,0
0,0.8104120492935181,0
0,0.48502984642982483,0
0,0.4473706781864166,0
0,0.49792763590812683,0
0,0.6560987234115601,0
0,0.576822817325592,0
0,0.46138137578964233,0
0,0.46615681052207947,0
0,0.330961674451828,0
0,1.269793152809143,0
0,0.3311874270439148,0
0,0.33591964840888977,0
0,0.3746841251850128,0
0,0.6323822140693665,0
0,0.34658995270729065,0
0,0.5574225783348083,0
0,0.4100884199142456,0
0,1.4935126304626465,0
0,0.479838103055954,0
0,1.4751020669937134,0
0,0.33671265840530396,0
0,0.8052340745925903,0
0,0.3384093940258026,0
0,0.34043803811073303,0
0,0.5451760292053223,0
0,0.37012532353401184,0
0,0.31569230556488037,0
0,0.8043256998062134,0
0,0.33782750368118286,0
0,0.8288108110427856,0
0,1.0191624164581299,0
0,0.4981622099876404,0
0,0.44430267810821533,0
0,0.5205010175704956,0
0,0.7675254940986633,0
0,0.6398208737373352,0
0,0.46416500210762024,0
0,0.47026190161705017,0
0,0.32088974118232727,0
0,1.8174386024475098,0
0,0.3426463305950165,0
0,0.41254353523254395,0
0,0.35494518280029297,0
0,0.7292176485061646,0
0,0.3280004560947418,0
0,0.61087965965271,0
0,0.3957778811454773,0
0,2.2384467124938965,0
0,0.841094970703125,0
0,2.1709091663360596,0
0,0.3615211248397827,0
0,1.0115036964416504,0
0,0.42132049798965454,0
0,0.42366665601730347,0
0,0.5894418954849243,0
0,0.34677571058273315,0
0,0.34051552414894104,0
0,1.008212924003601,0
0,0.42531201243400574,0
0,1.0491970777511597,0
0,1.3685760498046875,0
0,0.5152921676635742,0
0,0.43849462270736694,0
0,0.5554904937744141,0
0,0.9507176280021667,0
0,0.7391750812530518,0
0,0.4663912355899811,0
0,0.4736291468143463,0
0,0.3479093313217163,0
0,2.7844371795654297,0
0,0.4223771393299103,0
0,0.6490422487258911,0
0,0.34097179770469666,0
0,0.8865742087364197,0
0,0.32698720693588257,0
0,0.6952292323112488,0
0,0.3798117935657501,0
0,3.606147050857544,0
0,1.7137898206710815,0
0,3.3973870277404785,0
0,0.4721249043941498,0
0,1.3548156023025513,0
0,0.6801232695579529,0
0,0.6807787418365479,0
0,0.6564891338348389,0
0,0.32553207874298096,0
0,0.46193981170654297,0
0,1.3456039428710938,0
0,0.6845574378967285,0
0,1.4153401851654053,0
0,1.9561564922332764,0
0,0.5358311533927917,0
0,0.42774197459220886,0
0,0.6109319925308228,0
0,1.259738802909851,0
0,0.8995612263679504,0
0,0.46595972776412964,0
0,0.47390103340148926,0
0,0.4713406562805176,0
0,4.511726379394531,0
0,0.6665258407592773,0
0,1.2460062503814697,0
0,0.3538849353790283,0
0,1.1474261283874512,0
0,0.37735047936439514,0
0,0.8316622972488403,0
0,0.3702522814273834,0
0,6.169949531555176,0
0,3.6887552738189697,0
0,5.560186386108398,0
0,0.7856560349464417,0
0,1.9297630786895752,0
0,1.3464220762252808,0
0,1.3412761688232422,0
0,0.758012056350708,0
0,0.3211873769760132,0
0,0.8166563510894775,0
0,1.9060089588165283,0
0,1.3253819942474365,0
0,2.026090621948242,0
0,2.9428701400756836,0
0,0.5560262799263,0
0,0.4081187844276428,0
0,0.7011855840682983,0
0,1.790385127067566,0
0,1.1637481451034546,0
0,0.4589340388774872,0
0,0.4689716100692749,0
0,0.8211551308631897,0
0,7.604155540466309,0
0,1.2875385284423828,0
0,2.627746343612671,0
0,0.4519905745983124,0
0,1.5865824222564697,0
0,0.5551134943962097,0
0,1.0575788021087646,0
0,0.3980713188648224,0
0,11.05640697479248,0
0,7.9858527183532715,0
0,9.39073657989502,0
0,1.5587526559829712,0
0,2.887558698654175,0
0,2.932225227355957,0
0,2.8902547359466553,0
0,0.9094656705856323,0
0,0.3733764886856079,0
0,1.7144182920455933,0
0,2.8306076526641846,0
0,2.791717767715454,0
0,3.0290439128875732,0
0,4.542113780975342,0
0,0.5641480684280396,0
0,0.37628740072250366,0
0,0.8523812294006348,0
0,2.7090985774993896,0
0,1.618756651878357,0
0,0.43998652696609497,0
0,0.4587516486644745,0
0,1.6779001951217651,0
0,13.104704856872559,0
0,2.755744695663452,0
0,5.669443130493164,0
0,0.7984160780906677,0
0,2.3310563564300537,0
0,1.0289274454116821,0
0,1.438759684562683,0
0,0.5757113695144653,0
0,20.484018325805664,0
0,16.965904235839844,0
0,16.234132766723633,0
0,3.3475589752197266,0
0,4.451128959655762,0
0,6.552705764770508,0
0,6.187189102172852,0
0,1.1259758472442627,0
0,0.5830159187316895,0
0,3.8666679859161377,0
0,4.33013391494751,0
0,6.022889137268066,0
0,4.610308647155762,0
0,6.93585205078125,0
0,0.5348187685012817,0
