perturbation,perturbation_error
0.0,0.057542648166418076
0.001,0.06866522133350372
0.0014142135623730952,0.07376261055469513
0.002,0.08146129548549652
0.0028284271247461905,0.09332626312971115
0.004,0.11205849796533585
0.005656854249492381,0.1425822675228119
0.008,0.19481268525123596
0.011313708498984762,0.28554192185401917
0.016,0.4470236599445343
0.022627416997969524,0.7394813299179077
0.032,1.3427902460098267
0.04525483399593905,2.933439254760742
0.064,6.2278733253479
0.0905096679918781,12.849933624267578
0.128,25.175737380981445
0.1810193359837562,45.8403434753418
0.256,75.22259521484375
0.3620386719675124,130.4052276611328
0.512,192.0027313232422
0.7240773439350248,309.7650146484375
1.024,309.7650146484375
