val/loss,epoch,step,train/loss,grad_norm.net.layer.D,grad_norm.net.layer.kernel.C,grad_norm.net.layer.kernel.inv_dt,grad_norm.net.layer.kernel.B,grad_norm.net.layer.kernel.A_real,grad_norm.net.layer.kernel.A_imag,grad_norm.net.layer.kernel.P,grad_norm.net.output_linear.0.weight,grad_norm.net.output_linear.0.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
,2,749,0.02033965289592743,0.0002815269784429751,0.0003050713843767206,0.00012933606460314184,0.0002351760088817486,0.0002040846633832808,0.00837336006411853,9.327071573977544e-05,3.650968476838885e-05,0.0002881390354925301,0.00019047009403407137,0.0870146468293146,0.0012202214552484176,0.03871420241959188,
0.041318487375974655,2,749,,,,,,,,,,,,,,,
,3,799,0.021964745596051216,0.00030023979330153817,0.0005342022921625577,9.698833306007674e-05,0.00043533836102143124,0.0003801888738707132,0.013314675772514493,0.0001484257816610966,7.33834730874144e-05,0.0005570586636463188,0.0004921227681402878,0.1649994234381715,0.0010833473278093189,0.07874225252319036,
,3,849,0.10930734872817993,0.002359379451549547,0.004263726232948097,0.0016890781151556121,0.003595532235730458,0.0030147776297390844,0.0954179786577559,0.0011139605304216515,0.0006411036024854901,0.004338696276206762,0.009141891515093648,1.3337663249286664,0.01319743969936657,0.6505861162275625,
,3,899,0.03711355850100517,0.0007894923466485589,0.0008094994606081134,0.0006443491035846925,0.0006969886052037593,0.0005326341065233908,0.01607825760682527,0.00018493777596999695,0.000124770344585655,0.0008203860745604552,0.0019911280986139195,0.26465605374515366,0.007224723432621576,0.1280797174625253,
,3,949,0.03472568467259407,0.0010465122579496318,0.0004094724187470337,0.001015825010590605,0.0003736621958696691,0.00018027564380674363,0.005565242236822787,5.634752561609116e-05,6.571667590128457e-05,0.00014472521894178534,0.00424151634468527,0.08226566515854355,0.03943588784694178,0.023094726382277827,
,3,999,0.025701163336634636,0.0007022657607234671,0.0007059501643624717,0.000395388935543526,0.0005857895708760032,0.00047605846752394796,0.01615862019738016,0.00017683039822712144,9.698539704127327e-05,0.0006306667442051129,0.0016188308696188534,0.18684991389200054,0.006285210233388757,0.09664430190255101,
0.020523710176348686,3,999,,,,,,,,,,,,,,,
,4,1049,0.015276197344064713,0.00033120555910431666,0.00047879354023289166,0.00025909781401609695,0.00039549223640070007,0.000330437306388066,0.010261786717414106,0.00012340293412850902,6.239141779782229e-05,0.0004691337582537743,0.0007169694013911149,0.13456424134367634,0.0012016970565525492,0.07014526256721519,
,4,1099,0.015563089400529861,0.0003496447307715768,0.0005248363448717559,0.0002151697330268637,0.0004356578605544576,0.00038254198330238355,0.01090663262194634,0.00013496051925332298,6.943038893754647e-05,0.0005300002375486329,0.0008009576175967958,0.1570176355639844,0.0011531027489876666,0.08038589409963223,
,4,1149,0.01651136949658394,0.00041871997032080717,0.0005401363622517378,0.00029908092467349464,0.00045141137627620516,0.00038274265433642786,0.010107187648002752,0.00013125706222869146,7.242935283498328e-05,0.0005797696470210141,0.0008956255342853412,0.16103692476135992,0.0009614361292254448,0.08898774355406425,
,4,1199,0.015222597867250443,0.00025811301712733425,0.00038791687631485513,0.00019600780797395195,0.00033171919368624067,0.0002834626162121017,0.007067746979412306,8.939680894889971e-05,5.352513573025621e-05,0.00041292213484965534,0.0006986761659268936,0.11496151513846757,0.0016064432367037698,0.06473480928551967,
,4,1249,0.014941892586648464,0.00030138417620546106,0.00044348467404557506,0.0003762818023161706,0.00038596852594088355,0.0003137710430354218,0.007529545306974376,9.534027914200624e-05,6.199673331957076e-05,0.00048351052638215904,0.001103310667877665,0.13386474974490017,0.0016540155202541124,0.07685451968658953,
0.01408400759100914,4,1249,,,,,,,,,,,,,,,
,5,1299,0.013883390463888645,0.00021444569503898322,0.00034154639109242,0.0001782282853776713,0.00029530102070492105,0.0002567000971057293,0.005577340994444667,7.185142571552105e-05,4.894688460145688e-05,0.00041718800620355696,0.0007844620143432784,0.11033661334057651,0.0004076945549264012,0.0681398768874308,
,5,1349,0.03799540922045708,0.0012589991036300603,0.00034874175969305707,0.00105636282742328,0.00031039038426868503,0.00016960189477949612,0.0016951292713213487,3.759136075654537e-05,6.375363512206725e-05,0.00031230580246543126,0.007255543845687007,0.11116754509308159,0.06752703237900062,0.05255022453701253,
,5,1399,0.05094556137919426,0.002814601461294651,0.0006580253919211884,0.0029282870527345363,0.00067204409666146,0.00025055152102097984,0.003660776932821474,3.226749093295041e-05,0.0001222186434993169,2.0115276156696062e-05,0.012019983766453225,0.11374048369199799,0.11537932683747365,0.0029179427883190214,
,5,1449,0.04458671435713768,0.0014429909617434337,0.0006823591582094939,0.0007964783358201801,0.0005800613712219351,0.00048481507143252313,0.008146136540697407,0.00011975642775415996,0.0001219756306237789,0.0010729597068351942,0.006148442016839765,0.2627895919051129,0.043304845932115366,0.16039907714278986,
,5,1499,0.013985834084451199,0.0006305471952372528,0.000363683932550207,0.0005105385776852085,0.00034254737529277126,0.000254627657028136,0.0046702181724506,5.2931748636381665e-05,6.325624388428085e-05,0.00038872785977078474,0.0011877891621122846,0.11189759773515809,0.0060055537935774315,0.05592076259607978,
0.009171535260975361,5,1499,,,,,,,,,,,,,,,
,6,1549,0.010114997625350952,0.00022985252513125657,0.00022917014255218805,0.0002744349814604469,0.0002186394508922346,0.00017087258170451033,0.0027048784928746282,3.239253845789086e-05,4.154130626927682e-05,0.00032353550009034014,0.0005338299869578362,0.09017126038512958,0.0018309335660782085,0.047289120537470426,
,6,1599,0.005266095045953989,9.79356044389236e-05,9.648645734095407e-05,0.00010302838787878732,9.359836193065094e-05,7.498465040576473e-05,0.0010076370485966465,1.2714437610268722e-05,1.8488154827407605e-05,0.00015070257544866795,0.0002478775693704559,0.03983324099764979,0.00039380052536590625,0.02269380669308564,
,6,1649,0.011378255672752857,0.0001526621755552892,0.0002110654819154613,0.0002325540142250385,0.00020471842477171414,0.00016553367343434175,0.0022166711227682794,2.7377646137214424e-05,4.1197256329567956e-05,0.0003849040693673745,0.0006750662392861827,0.09718936508280561,0.0002170079095390815,0.05909384689032711,
,6,1699,0.017863675951957703,0.0006944153720221378,0.00013384989626038653,0.0004725728522305821,0.00012818694665657184,8.182687707157144e-05,0.0009505144574477585,1.3844150666167185e-05,3.539604325716857e-05,0.00024406472247599857,0.002821075338806593,0.06417457993219902,0.021649517077290344,0.03447309733150372,
,6,1749,0.002427109517157078,1.2902334326360356e-05,2.7572023889681343e-05,6.306342645884585e-06,2.7140740698322787e-05,2.5941127590305127e-05,0.0003012472350884436,3.0935652670472837e-06,5.897409995300161e-06,5.555131875556079e-05,3.762004363324829e-05,0.01430225447358589,3.37379846107548e-05,0.007606306699397926,
0.017748063430190086,6,1749,,,,,,,,,,,,,,,
,7,1799,0.006516269873827696,0.00010015244357642235,0.00012862279429824366,0.00024780360014919385,0.00013532788113251515,9.794598384401366e-05,0.001027089705526935,1.0833542865925494e-05,2.801001289993332e-05,0.00018589659813415517,0.0006171222974492678,0.053806430331320695,0.0028828008312840195,0.02590469242219574,
,7,1849,0.006960599683225155,0.00014107725508989626,0.0001377452072617044,0.00021552806983131788,0.00014524060823469656,0.00011353479134221258,0.0010721531807082359,1.1225587718198253e-05,3.124440376959393e-05,0.0002431211560169524,0.0006079187010074685,0.06421454880804602,0.0014776482153169763,0.035101586383449825,
,7,1899,0.01187126338481903,0.00030492069644183,5.7709790131432625e-05,0.0004248092169910023,6.389316580831084e-05,2.1463928960207025e-05,4.865716878212912e-05,2.6746804386138913e-06,1.814907567228344e-05,2.4447061804610693e-05,0.0022987568578903693,0.02775057881383261,0.01945144469067714,0.0036401070836768186,
,7,1949,0.004095482639968395,8.254893480093929e-05,7.199049678313224e-05,0.00010730392554132267,7.771069655795675e-05,5.990268690375666e-05,0.0005187919088007367,4.971896779749855e-06,1.6782455495357706e-05,0.00013493628459154545,0.00027692229324098204,0.03497653486801134,0.0009213859830301226,0.019751736505797406,
,7,1999,0.006747234147042036,0.0003183945150806834,7.642181406778374e-05,0.0004626929350600934,8.386198236110608e-05,3.9094667181628624e-05,0.0002795388795788898,4.014220902767616e-06,1.894279916119998e-05,2.2266608758928154e-05,0.0014490312698366933,0.02552698716065241,0.012332807253893243,0.003219971588825875,
0.009908012114465237,7,1999,,,,,,,,,,,,,,,
,8,2049,0.009689504280686378,0.000367213023103613,8.425171131440945e-05,0.00046812189240101105,9.103436766269275e-05,4.167464647803222e-05,0.0002667754445594901,3.920453374282785e-06,2.1668882737666865e-05,1.2580438255495928e-05,0.0014961221759921192,0.032644219312597554,0.01576480076423216,0.0017999639723875918,
,8,2099,0.03952464461326599,0.0008758073017991631,0.0009272316173911109,0.0014720115763716412,0.0009917075339806217,0.0007660319245362749,0.006571718122003299,5.9767046329650706e-05,0.00022380110174104246,0.0018003063300818033,0.003016979319632292,0.4727205051202693,0.012185519568805425,0.243164131580185,
,8,2149,0.013070700690150261,0.0019783095325458726,4.266901268778636e-05,0.0006250418613188992,4.0637823841496e-05,7.631673119785873e-06,8.600829217877698e-06,5.165206981073559e-06,1.4835903433710713e-05,1.3890902488998177e-05,0.0012956527808089518,0.01687111435636412,0.014076202318347213,0.0018878815082243616,
,8,2199,0.004201194737106562,0.0004297826055344695,5.380606482345954e-05,0.0001817016496474372,5.7237252730688754e-05,3.784175995052495e-05,0.0002838261845428865,2.999835660193546e-06,1.3688479398873251e-05,7.081808290224106e-05,0.0002927351591580178,0.02588323681663425,0.0028867759644995127,0.009568347674910388,
,8,2249,0.0035184535663574934,1.890840688713747e-05,1.3460503520054378e-05,5.958062636595439e-05,1.4923642964354658e-05,6.179924383855874e-06,2.5950426342989037e-05,1.101541042317607e-06,3.902763042490117e-06,8.538642362994562e-06,0.00012662186459376826,0.004894246972622809,0.0012932643958944016,0.001169200331057347,
0.009775767102837563,8,2249,,,,,,,,,,,,,,,
,9,2299,0.002303970977663994,9.577085076991484e-05,6.174615040529398e-06,5.087113213751394e-05,7.007049347752366e-06,2.4271381492045926e-06,8.425766413025646e-06,5.010285628742705e-07,2.7158714779774204e-06,1.1607394870632539e-05,0.000288164665523273,0.005097282088641896,0.0023155458184139404,0.0015545417376104536,
,9,2349,0.02159060724079609,0.0018096912014035455,0.00034456349344448985,0.0006868507586643823,0.00037622080282013456,0.0002785330716140186,0.0019707424990681012,1.7009356811124364e-05,9.764199552350324e-05,0.0007552047724175709,0.0014824905146954921,0.19079459058462603,0.004183628966617244,0.10040638897122385,
,9,2399,0.05527227371931076,0.002147492806423084,0.0009712158999248295,0.0018284386605868302,0.0011071071214210982,0.0007948590853422381,0.004731316239201295,4.325803977764251e-05,0.0002883070208550373,0.0024455076583933524,0.003634650273197622,0.6096843263796913,0.008955562367719942,0.3367493818747106,
,9,2449,0.013060951605439186,0.0005520491096596525,7.153993008390401e-05,0.0001808397801079234,8.103154437909283e-05,7.200613515495761e-05,0.00038207488994383243,4.55934836078799e-06,1.7673803584045116e-05,9.158473504924827e-05,0.0007846441794911085,0.04437867753593371,0.004231393614851238,0.01322197653881383,
,9,2499,0.07423917204141617,0.0009967859200076122,0.00034200730700339094,0.0020456776230475962,0.0004357566279411729,0.00019479634294197973,0.00017714796378534193,1.6056476518134827e-05,0.00017378454140259817,0.000945336051481251,0.018033520817712412,0.36858997589370146,0.1326076061821206,0.1272401046950462,
0.16481775045394897,9,2499,,,,,,,,,,,,,,,
,10,2549,0.007849911227822304,7.14588983891586e-05,5.9141918677098276e-05,0.000122198193968981,7.289031459469157e-05,5.2786814230006084e-05,0.0002571737240672149,2.823950740788056e-06,2.4375334057032155e-05,0.00028246341003168444,0.0010362676966101261,0.06266282661624531,0.0036379086872228624,0.03895817364818224,
,10,2599,0.0053107645362615585,0.00010012616119458076,3.0669395523381944e-05,7.084199389200358e-05,3.857062816761446e-05,2.888820513744318e-05,0.00011375177512865892,1.6168292667849082e-06,1.3295223238478807e-05,0.00015776737373585857,0.0005643648319260611,0.034686343697814974,0.0025435270421937215,0.021673968774199304,
,10,2649,0.004267566837370396,0.00011517951081234873,5.484140654876483e-05,0.00016968527235838228,6.489429895256128e-05,4.22729532685225e-05,0.00012873745843262443,1.5100134712496123e-06,1.7796662743039143e-05,0.00010922409257210035,0.00028763166222097586,0.03611204807092384,0.0025349618532356233,0.015104472243281396,
,10,2699,0.002172730630263686,4.768811273870036e-05,2.826329451268547e-05,8.328037465384315e-05,3.36756276680089e-05,2.2713059256391803e-05,6.242010459654485e-05,6.470240581431642e-07,9.148172062953691e-06,4.792376219934649e-05,0.00019946992974927607,0.01585068653099329,0.001618962030178224,0.006633738411909108,
,10,2749,0.001091974787414074,8.713658753490297e-06,8.107876019153583e-06,1.5843553823436093e-05,1.0108030311187146e-05,7.317051805363623e-06,1.9004327572670194e-05,2.0713815135073594e-07,2.9665975755139503e-06,2.9862181087008927e-05,7.99042092275944e-05,0.006474291894828193,8.709074407241327e-06,0.004200466629645242,
0.0069686598144471645,10,2749,,,,,,,,,,,,,,,
,11,2799,0.0014643424656242132,4.5598359806022195e-05,9.864450303201149e-06,3.046071432106936e-05,1.1475569062438496e-05,8.451095324271098e-06,2.481438179946765e-05,2.1965643687210797e-07,3.089650629756373e-06,1.309506975463136e-05,0.00012554254032202752,0.008818797367939371,0.0012104344288231578,0.0018372897845052023,
,11,2849,0.005460774526000023,7.819828679611398e-05,1.9767666156421263e-05,0.0001564570566554983,2.4585235847193344e-05,8.961739660212559e-06,2.844546146289566e-06,1.0615963956820583e-06,1.0032119784932622e-05,3.425964313607398e-05,0.0010915054442301691,0.020274189276131553,0.009129982341792048,0.00465739636519323,
,11,2899,0.03558536618947983,0.0006248654234632784,0.00013866701006573815,0.0011636348371242828,0.0001735636649957272,6.461523714050141e-05,6.556631420474787e-05,7.737227528186566e-06,7.261822757533262e-05,0.0003582242309274757,0.008478325023806726,0.1677475093863095,0.05904597955476386,0.046133608832869516,
,11,2949,0.0035791241098195314,7.182338068023542e-05,1.1471536775757271e-05,0.00010422294128465082,1.3844407884161425e-05,5.447467739904524e-06,2.7936549303542603e-06,4.4547999481036094e-07,5.4356190522279325e-06,1.3303384873661715e-05,0.0006423272075902229,0.011224028171376915,0.00463903756999896,0.0017228697851623203,
,11,2999,0.0012364304857328534,4.899586836690433e-06,8.05879129013427e-06,2.4755404794029272e-05,9.442281087711953e-06,6.560961882354802e-06,1.7291140596871653e-05,1.3948538693970466e-07,2.6878972101979147e-06,1.4557100168718131e-06,0.0001815168886484004,0.004377477880995826,0.0014620753998905484,0.00018141491102865014,
0.016533304005861282,11,2999,,,,,,,,,,,,,,,
,12,3049,0.009193693287670612,0.00024485821105927106,2.6741756024291395e-05,0.00027015820104103104,3.3325292399245547e-05,1.2614476423055192e-05,1.092989651639848e-05,2.015681682975319e-06,1.5554090630452176e-05,9.05554133168453e-05,0.0014515659525873728,0.028047642676838982,0.011207534468183795,0.011348733188649568,
,12,3099,0.0020698097068816423,3.322857565399573e-05,3.022278138179795e-05,6.842946662660574e-05,3.6600308361120745e-05,2.597973675661165e-05,5.8161597727949785e-05,4.673922538170907e-07,1.0917326331116476e-05,8.503519214664412e-05,0.00013648424794260582,0.021005374146694632,0.0004768396609413343,0.010415084754137952,
,12,3149,0.006835693493485451,0.000416473590860947,9.955748062742551e-05,0.0003195705047110532,0.00011734637235739409,7.641733726517687e-05,0.00016491320619424488,2.0975379920887356e-06,3.599261409910164e-05,0.00023221815761185748,0.000624525686017502,0.060780335068222134,0.003443976125733026,0.02863925760775895,
,12,3199,0.0020700041204690933,4.2600666624418933e-05,2.715302201747185e-05,5.221291438728944e-05,3.286396798717051e-05,2.4250997540474353e-05,4.5899933715725216e-05,4.1783121451501815e-07,9.692478341516068e-06,6.604801101067851e-05,0.0001539679707802069,0.0177600695230315,0.0009956076017394,0.008344465840317533,
,12,3249,0.003276797477155924,7.327414575541657e-05,4.689353720580206e-05,0.00011613794963791285,5.707966840332571e-05,4.01511350298619e-05,6.547495336482647e-05,6.913484920451123e-07,1.694680815361278e-05,0.00011834418919655265,0.000251925470425722,0.03331271404652684,0.0016635024609111936,0.01501361212031115,
0.002747808350250125,12,3249,,,,,,,,,,,,,,,
,13,3299,0.0027821308467537165,5.688280221708974e-05,3.809396393364692e-05,0.00010677322611063857,4.618352300958739e-05,3.22300787851348e-05,5.129695930969799e-05,5.155675917237222e-07,1.372749229437682e-05,8.219420211455643e-05,0.0002595515154261824,0.025015225274649094,0.001991950403755341,0.010668789730051177,
,13,3349,0.00363530102185905,6.460557452779712e-05,4.628323014986767e-05,0.00012320667463850776,5.706026176486227e-05,3.984323051966295e-05,5.911643572102952e-05,5.935123527950054e-07,1.6971142855548782e-05,0.00013534257026519321,0.00023130430066356844,0.036951787701523395,0.0013778600583876847,0.017572151982230857,
,13,3399,0.0038484076503664255,3.359914136731324e-05,3.326211092312502e-05,7.13020375527258e-05,4.285613697521974e-05,3.0203418087395642e-05,6.223370080146304e-05,8.45554352393184e-07,1.3981022263320328e-05,0.00017512298468506279,0.0004473078155847392,0.0356898897472337,0.000369896348201694,0.02297048659100509,
,13,3449,0.008219350129365921,0.0002106592510430059,2.4446473398670107e-05,0.00025384875991318434,3.0031515768642175e-05,1.0143870508505335e-05,2.0846524640735424e-06,1.3921483113572376e-06,1.3241381329649587e-05,6.987414950858763e-05,0.0015602608398440467,0.03234345798271081,0.011244179430663274,0.009199689250835663,
,13,3499,0.0017431447049602866,2.1164106774186077e-05,2.1098677330429147e-05,7.255462417856475e-05,2.4875482879296873e-05,1.570811359972339e-05,4.6173289155824515e-05,4.2681297186417004e-07,7.484027652027386e-06,5.7865214155954766e-05,0.0001317517186868514,0.013715522412593186,0.0005699559300739211,0.007495669092655961,
0.0045864274725317955,13,3499,,,,,,,,,,,,,,,
,14,3549,0.0020036695059388876,3.491909906489776e-05,2.5201432324784233e-05,8.114587620812931e-05,3.0553775699887804e-05,2.009399628529044e-05,2.6560332975050676e-05,2.621643928490537e-07,9.225450482577294e-06,5.7517353347042345e-05,0.00016570287647304396,0.01746374349237294,0.001336005563018801,0.007469262511043016,
,14,3599,0.0008829927537590265,7.313508552357896e-06,6.210207810726767e-06,1.3539731297871689e-05,8.044466053356473e-06,5.69315419685559e-06,6.128283010065931e-06,1.1240121782639721e-07,2.6960602266280413e-06,3.25512373716059e-05,9.812962353343223e-05,0.006482635749836162,4.949284284479835e-05,0.004277438516697764,
,14,3649,0.02258564531803131,0.0002686487838532547,9.926975356536449e-05,0.0006343810547784441,0.0001305572699878758,6.377776450508127e-05,6.474836985921591e-05,4.826099821407073e-06,5.433503517539675e-05,0.0006154387893665153,0.0055508019438070995,0.16511489542782276,0.025093698711713987,0.07974061419662626,
,14,3699,0.0028824161272495985,4.5661106231395854e-05,3.055229993799236e-05,8.861794462076627e-05,3.752762368650349e-05,2.4922988281893506e-05,4.129613107465172e-05,3.968012723384819e-07,1.22037362893213e-05,0.00011221107214827572,0.0002962259997374819,0.023772524105517053,0.00015651277424415965,0.01492073465306347,
,14,3749,0.007311105262488127,7.331497619114646e-05,2.1799837112058182e-05,0.0001630141837185024,2.8471918677412072e-05,1.225053545329996e-05,1.5902996760458532e-06,1.106065782468131e-06,1.2626133743204973e-05,0.00013810269174561755,0.001436602598227774,0.039626527342961904,0.007449876243595372,0.01874534918731145,
0.0024909647181630135,14,3749,,,,,,,,,,,,,,,
,15,3799,0.012498095631599426,0.00012955817057143412,0.0001286933736978001,0.00024162713738160312,0.00016003556267759955,0.00012001516091143814,0.0002200497305134017,2.1731532484151033e-06,5.1911404561801145e-05,0.0006214736303018912,0.0012226018216558404,0.129914267412404,9.777664684263187e-05,0.08399962214990386,
,15,3849,0.0016729763010516763,4.11994827134547e-05,1.965233751019398e-05,6.575875773748989e-05,2.3408944051740587e-05,1.5485929655363946e-05,2.3281943054788435e-05,2.0405343365400337e-07,7.379468364457252e-06,4.5009469201459135e-05,0.0001416144604105769,0.013899889342472535,0.0012419183294807557,0.005993714910121883,
,15,3899,0.005429607816040516,8.076539482539542e-05,2.4283949433867234e-05,0.00014993593874519754,2.8563259282357223e-05,1.3907052043141322e-05,1.1054159411052605e-05,5.288397882629582e-07,1.084642860870863e-05,4.1332615118076905e-06,0.0010465249453535683,0.022523904627916966,0.009558382258071048,0.0005622761166153618,
,15,3949,0.0031690490432083607,3.518586777530285e-05,4.076213452324829e-05,0.00011665151141798761,4.907064945268333e-05,3.3399235212200225e-05,4.0702930277882916e-05,2.7669139566447517e-07,1.5304591838091726e-05,9.185532182200829e-05,0.00030910674716287987,0.028893662105734998,0.0027219700865970292,0.01224439613878169,
,15,3999,0.001915793283842504,8.139288400335086e-05,1.1682861610753525e-05,1.5086112079231622e-05,1.4811627673997809e-05,1.3843227474878112e-05,1.9453333260082574e-05,5.128273297799999e-07,4.259237654242408e-06,4.7792378711659315e-05,0.00010333046753742918,0.010654425762287461,3.698965321874326e-05,0.006280649090489951,
0.011888845823705196,15,3999,,,,,,,,,,,,,,,
,16,4049,0.007223121356219053,9.424161448286057e-05,2.415075905040552e-05,0.0001719151616963588,3.089029482271492e-05,1.7245235644062875e-05,2.4151408228241428e-06,8.630310768336584e-07,1.3912390587260124e-05,0.00018790234058391246,0.0010734872998325888,0.04516401325090086,0.004026230796902336,0.024176501672274614,
,16,4099,0.002608015201985836,2.5748873389587952e-05,6.992830293880487e-06,6.376823720784315e-05,8.831486513143271e-06,3.922392393760265e-06,2.5244073789308924e-06,3.495472194986303e-07,4.239044730023108e-06,4.9726587293831864e-05,0.0004187733909834791,0.013450726854082433,0.0024846974257423894,0.006339823065954997,
,16,4149,0.012031042948365211,0.00017528297157840325,3.0082517671693406e-05,0.00028899333936137795,3.731938726546423e-05,1.6115657326628672e-05,7.259298371227248e-06,1.8116729149747483e-06,1.7984107339454005e-05,0.00020059542521449277,0.001992318113948183,0.05410803856661568,0.01139801211073937,0.025933312673521756,
,16,4199,0.007884870283305645,0.00010606255044516433,2.6946647489879115e-05,0.00019594001928636466,3.417771555652482e-05,1.4885220622327177e-05,3.2759518306833146e-06,9.334776196096169e-07,1.5108210596414793e-05,0.00014777004701724711,0.001969369354735999,0.04946593549708657,0.008905074257531833,0.01820055709786642,
,16,4249,0.010258561000227928,0.0016254133869559346,8.61511324964684e-06,0.00019106051238704155,7.338455499869575e-06,3.14237828756056e-06,2.785503266544387e-06,1.627702208629655e-06,3.304789688868399e-06,3.5063943266562874e-05,0.00023910533273674946,0.006866745158314993,4.5753714531910115e-05,0.004362148669896046,
0.004917772486805916,16,4249,,,,,,,,,,,,,,,
,17,4299,0.002331510651856661,2.86493912255115e-05,2.9978899798887465e-05,5.762418971651633e-05,3.5883985430597265e-05,2.7246707219989866e-05,3.646207818265694e-05,4.012664455904018e-07,1.1299461213143755e-05,7.970664128971529e-05,0.00018113721098866488,0.023339455004026288,0.0013661702049292913,0.0097808036498702,
,17,4349,0.0024920355062931776,3.9349801794756476e-05,6.621273230264673e-06,7.754385757636813e-05,7.89504106468579e-06,3.09434502178831e-06,1.7119298248745228e-06,3.816915326694512e-07,3.7896136186415904e-06,4.1275299935949985e-05,0.0004560871357678553,0.011696498082802135,0.002471196773450839,0.005121633077614981,
