val/loss,epoch,step,train/loss,grad_norm.net.layer.D,grad_norm.net.layer.kernel.C,grad_norm.net.layer.kernel.inv_dt,grad_norm.net.layer.kernel.B,grad_norm.net.layer.kernel.A_real,grad_norm.net.layer.kernel.A_imag,grad_norm.net.layer.kernel.P,grad_norm.net.output_linear.0.weight,grad_norm.net.output_linear.0.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
14.653247833251953,0,0,,,,,,,,,,,,,,,
,0,49,3.9953386783599854,0.048065100581262,0.047773912899391674,1.1360654670700885,0.02669282999460853,0.031185143244320545,0.146721923164305,0.012430471959351673,0.03209289718430073,0.033470790120136804,0.01898600197530838,1.5153473991891642,0.13622475827525618,0.6838136296065069,
,0,99,3.5194735527038574,0.913374847562973,0.5388622967569121,0.2508699947876202,0.3898828080537189,0.2273915930420653,3.3959762871057424,0.14091125237538063,0.36691849521056413,0.3462290550147492,0.08672501829509208,17.145278098114833,1.4314939220022977,6.82587396689492,
,0,149,1.7385289669036865,1.0845918288778198,1.0476032550840868,0.36157914501305627,0.6968727470141283,0.33904875782677785,23.469430483041172,0.21740261433159122,0.3432092216355677,0.3447890145381701,0.08273953783550893,23.122623594706706,1.024908681560932,5.903926287963309,
,0,199,0.8037608861923218,0.5682475625763981,0.6503389367392448,0.022545916201032672,0.43148186399531413,0.16628167014326062,19.72736480890689,0.14170295959513463,0.20358507096300887,0.21203417206841577,0.06460275854076662,12.80725953228757,0.4960550791332571,3.502531704074993,
,0,249,0.6010580658912659,0.29631277567335645,0.23887309552708524,0.026026634490276146,0.17320556507243115,0.07559863837508449,4.533747941987127,0.051901136887719156,0.128914433685767,0.13678523436503476,0.01719592610006586,9.482219467628047,0.38888183617864835,2.5267687478637066,
0.28108006715774536,0,249,,,,,,,,,,,,,,,
,1,299,0.2694363594055176,0.0930641035835376,0.0610462627756824,0.0035966733089653298,0.04469696623451961,0.0214761723596696,1.0391822938844837,0.013277758632825085,0.038579762997133185,0.04003999565116832,0.011635789143852063,2.746221338379998,0.1096111411248907,0.7124425201579202,
,1,349,0.37540534138679504,0.12311113642699026,0.06778807638964332,0.005713560099645598,0.05187289139606294,0.02500633742762881,0.9583770379291678,0.015462620571560975,0.053886491705774545,0.06868131836518984,0.008633666665361868,3.449599687686373,0.1841221879941194,1.100011651896278,
,1,399,0.1890886127948761,0.003049366506329341,0.001729517983340807,0.0025394806677185317,0.0012595238370733289,0.0007229460686181174,0.037251643336035783,0.0002907207462878239,0.0012516607289310405,0.001208461810347448,0.0024423277956726395,0.05372070391673672,0.003058428186489073,0.01670358402863455,
,1,449,0.4435911178588867,0.11517775617160433,0.0908153513311599,0.006470233340110237,0.06960542800062018,0.04133140040503998,1.1048448868813052,0.016986504203546193,0.08693343927230794,0.09646809691990402,0.020962451802873632,5.807102997827613,0.2744606335161026,1.5271773777583901,
,1,499,0.43311935663223267,0.11379731619407576,0.061567596669982246,0.008646367797002402,0.05178810059579085,0.03643684310857599,0.504358912970633,0.008937810220289652,0.08126039850781486,0.09905619565613777,0.018918248954592314,6.862337160941176,0.3230627568718342,1.8589610501533171,
0.1595260053873062,1,499,,,,,,,,,,,,,,,
,2,549,0.1956319510936737,0.03424118531587561,0.009336920971018363,0.0036942994397761784,0.008409282028913834,0.0064528874734781205,0.06182771132464921,0.0012837297029588731,0.014428195987026337,0.023429477220078692,0.003671212904240848,1.7278329465991615,0.09272586896376782,0.41612076399846104,
,2,599,0.13676351308822632,0.0028784896985223156,0.00038812973956987997,0.0006725437007480072,0.00028253783072836427,3.693126675402468e-05,0.001132806217612749,7.726601806367785e-05,0.0002718370336470922,7.274483252622682e-05,0.00447781818896466,0.0009831480930406838,0.0023460182576574016,0.00016053440393298024,
,2,649,0.21326665580272675,0.029236061179128768,0.014927794324219989,0.0016509886088230835,0.013260204578340054,0.010115498575459427,0.10537290982350293,0.0015762928810522023,0.020419955905044196,0.029206758774578317,0.010012041263972647,2.1022587187354,0.10266752065304877,0.4620779192693201,
,2,699,0.1880447268486023,0.025286589233089154,0.012970361100276898,0.00220689447695498,0.011874054154735365,0.009434607049417093,0.08700980771000608,0.001072507998018587,0.01870207774089635,0.032576252898087965,0.0027316186613563615,2.325605701976441,0.09609742264092996,0.5337677501142287,
,2,749,0.1312023550271988,0.01762633164041058,0.007886628947328358,0.0011139292608051698,0.007224007571230293,0.005507357927882496,0.04828404576610752,0.0005845819801054738,0.010754185363853613,0.02033345854993217,0.00242062175471012,1.4122736272131577,0.05806212808592747,0.339609423781351,
0.14780215919017792,2,749,,,,,,,,,,,,,,,
,3,799,0.07409697771072388,0.005126427389531485,0.001223022232913264,0.0002848589922646436,0.0011164344329420142,0.0008022675051779012,0.006652021852396231,8.595427463452786e-05,0.0016408589064891442,0.0036057284991814625,0.0005124880168907227,0.2519813810187153,0.010624740417918863,0.05726547883280736,
,3,849,0.07663797587156296,0.011915276200761875,0.006368970794855414,0.00045214353698940684,0.005703327552036628,0.004604031234166818,0.04469640152853194,0.0004141994128791587,0.00861686950226179,0.018352738522123983,0.0015603709631771072,1.0821354379818968,0.04829113609436609,0.2636038787479921,
,3,899,0.33665794134140015,0.06830285022535286,0.02750364929000663,0.005733940570659558,0.025938972364382855,0.026022344588324538,0.20708495080604894,0.001543531581517583,0.05105467658325126,0.11585426222664638,0.020063653472308228,8.02581462527441,0.36147441838114447,1.6643603641431168,
,3,949,0.12032745778560638,0.024292941068793913,0.01302693362766065,0.0006484783945824783,0.011358572072611879,0.009472477543651374,0.055704708181679996,0.0007418257608913124,0.018775914514862747,0.04456723278549673,0.0020822970324703882,3.1368294337643507,0.12421421849867212,0.6668571852646461,
