perturbation,perturbation_error
0.0,0.4510382413864136
0.001,1.269793152809143
0.0014142135623730952,1.8174386024475098
0.002,2.7844371795654297
0.0028284271247461905,4.511726379394531
0.004,7.604155540466309
0.005656854249492381,13.104704856872559
0.008,22.74257469177246
0.011313708498984762,39.136375427246094
0.016,74.3003921508789
0.022627416997969524,142.67799377441406
0.032,272.5841064453125
0.04525483399593905,517.01416015625
0.064,970.5105590820312
0.0905096679918781,1795.2869873046875
0.128,3301.3779296875
0.1810193359837562,6255.0166015625
0.256,12486.2578125
0.3620386719675124,26711.0859375
0.512,61639.93359375
0.7240773439350248,155566.78125
1.024,267359.65625
