val/loss,epoch,step,train/loss,grad_norm.net.layer.D,grad_norm.net.layer.kernel.C,grad_norm.net.layer.kernel.inv_dt,grad_norm.net.layer.kernel.B,grad_norm.net.layer.kernel.A_real,grad_norm.net.layer.kernel.A_imag,grad_norm.net.layer.kernel.P,grad_norm.net.output_linear.0.weight,grad_norm.net.output_linear.0.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
15.254558563232422,0,0,,,,,,,,,,,,,,,
,0,49,3.68595027923584,0.007827030135018129,0.0010536298147253184,0.017896635753719907,0.0008752654254677351,0.001154315290716091,0.002169525767643554,0.0002161955539364512,0.0008019758067397246,0.0019939757252524113,0.004853652405362235,0.06683040989301312,0.020865422436036445,0.22531759216423394,
,0,99,0.8970650434494019,0.002334508248985399,0.0012237336217803625,0.0072166838078844275,0.001069549426227758,0.000532763523178032,0.01937725669372603,0.00016503230077714897,0.00029520747251288735,0.0014682126112928822,0.0018076663903960222,0.10647194814360417,0.00998123450278573,0.11281729253558598,
,0,149,0.14651499688625336,0.00733264347912497,0.004721730555783083,0.0014302839916275024,0.0037818777794619484,0.0015681732306674287,0.18652300821212853,0.0027982932270204123,0.0008909773388284195,0.0038858482959218178,0.003054818576036674,0.54135052664419,0.03207843652362399,0.26264976461153183,
,0,199,0.09333749115467072,0.0019196358257272607,0.00036625861220792525,0.0017519288202547494,0.00026881501059041607,9.865000319748392e-05,0.022831031566694176,0.00026043334820678103,6.451748666506471e-05,0.00017936723126637632,0.0027517540672501554,0.07497873625124093,0.006200685865639256,0.0064148891351949126,
,0,249,0.06869801133871078,0.0028180850767020914,0.00148039867475546,0.001288403012444577,0.0008508816489574902,0.00031135911055868106,0.0164358195004033,0.0009943452698752261,0.00023262896233636917,0.0004772305382958693,0.004825680518228847,0.09046146046268569,0.01938276409657612,0.02806956450950708,
0.08334153890609741,0,249,,,,,,,,,,,,,,,
,1,299,0.061621323227882385,0.002346938186815119,0.002627195195999778,0.00034726524486612,0.0019346378317512255,0.0011282954066848512,0.0660628014582933,0.001625524464499131,0.0012885792902409283,0.0035496433262018827,0.0025313177952676156,0.6183158684236824,0.08070921133804682,0.3087793637048465,
,1,349,0.0838647112250328,0.0039038313372163633,0.0037176179191559227,0.0005352782035754316,0.0026635627165481983,0.0015065243174961513,0.07881331868342735,0.0025183216063010714,0.002000015169545368,0.005313213990889568,0.005081006873700915,0.8959387746434448,0.1317350622053651,0.4738305791789733,
,1,399,0.05729197710752487,0.001629288450053311,0.0017355321130168098,0.0002298115044408873,0.001306969074449737,0.0007090388731990436,0.03943812993447796,0.0010032837704081767,0.0011195063707251554,0.0029177184039709658,0.0026735743945123717,0.5092038185210104,0.08460841040215891,0.27750275573700545,
