perturbation,perturbation_error
0.0,2.059976816177368
0.001,2.7086997032165527
0.0014142135623730952,3.0302164554595947
0.002,3.5378761291503906
0.0028284271247461905,4.366164684295654
0.004,5.7731499671936035
0.005656854249492381,8.260026931762695
0.008,12.85820198059082
0.011313708498984762,21.726041793823242
0.016,39.17205810546875
0.022627416997969524,72.40113067626953
0.032,133.24049377441406
0.04525483399593905,241.48728942871094
0.064,420.4052429199219
0.0905096679918781,687.1409912109375
0.128,1074.2476806640625
0.1810193359837562,1691.57763671875
0.256,2720.013671875
0.3620386719675124,6223.03857421875
0.512,15786.380859375
0.7240773439350248,20579.91015625
1.024,44288.3125
