test/loss,epoch,step
34.11308288574219,0,0
33.74596405029297,0,0
34.95172882080078,0,0
36.31803512573242,0,0
35.29171371459961,0,0
35.886295318603516,0,0
33.30778884887695,0,0
31.95070457458496,0,0
38.214664459228516,0,0
31.58501434326172,0,0
35.43022537231445,0,0
36.603885650634766,0,0
37.89759063720703,0,0
34.776161193847656,0,0
33.76047134399414,0,0
32.80427169799805,0,0
36.12668991088867,0,0
37.23165512084961,0,0
35.36537170410156,0,0
30.671531677246094,0,0
36.090003967285156,0,0
36.24739074707031,0,0
33.70549774169922,0,0
33.65186309814453,0,0
35.819087982177734,0,0
35.26289749145508,0,0
33.02531814575195,0,0
33.86800003051758,0,0
32.77919387817383,0,0
34.213233947753906,0,0
32.2474365234375,0,0
33.59577941894531,0,0
35.33625411987305,0,0
37.255489349365234,0,0
35.80357360839844,0,0
36.642913818359375,0,0
33.007057189941406,0,0
31.076051712036133,0,0
39.96445846557617,0,0
30.53643226623535,0,0
35.95708084106445,0,0
37.64665603637695,0,0
39.495445251464844,0,0
35.0450553894043,0,0
33.60016632080078,0,0
32.295108795166016,0,0
36.98825454711914,0,0
38.58073806762695,0,0
35.91655731201172,0,0
29.316179275512695,0,0
36.94960403442383,0,0
37.183250427246094,0,0
33.56203079223633,0,0
33.46598434448242,0,0
36.537845611572266,0,0
35.73971176147461,0,0
32.584529876708984,0,0
33.75603103637695,0,0
32.255008697509766,0,0
34.25829315185547,0,0
31.513975143432617,0,0
33.385711669921875,0,0
35.918243408203125,0,0
38.603179931640625,0,0
36.553367614746094,0,0
37.73619079589844,0,0
32.6140022277832,0,0
29.8602237701416,0,0
42.48900604248047,0,0
29.053627014160156,0,0
36.683536529541016,0,0
39.12893295288086,0,0
41.78467559814453,0,0
35.42038345336914,0,0
33.35894012451172,0,0
31.607057571411133,0,0
38.234954833984375,0,0
40.549339294433594,0,0
36.73080825805664,0,0
27.467674255371094,0,0
38.20778274536133,0,0
38.56055450439453,0,0
33.38703155517578,0,0
33.20838165283203,0,0
37.56696319580078,0,0
36.41395950317383,0,0
31.97069549560547,0,0
33.58704376220703,0,0
31.540721893310547,0,0
34.3258056640625,0,0
30.51447868347168,0,0
33.0937614440918,0,0
36.8217658996582,0,0
40.54890823364258,0,0
37.66314697265625,0,0
39.32920837402344,0,0
32.12049102783203,0,0
28.1818790435791,0,0
46.153038024902344,0,0
26.958642959594727,0,0
37.67423629760742,0,0
41.23347854614258,0,0
45.0771369934082,0,0
35.937522888183594,0,0
32.994659423828125,0,0
30.693700790405273,0,0
40.056610107421875,0,0
43.45405197143555,0,0
37.95359802246094,0,0
24.9912166595459,0,0
40.06753158569336,0,0
40.617549896240234,0,0
33.191463470458984,0,0
32.853790283203125,0,0
39.04662322998047,0,0
37.364471435546875,0,0
31.1207275390625,0,0
33.32668685913086,0,0
30.581298828125,0,0
34.42879104614258,0,0
29.1722354888916,0,0
32.690616607666016,0,0
38.27428436279297,0,0
43.376068115234375,0,0
39.3364143371582,0,0
41.677242279052734,0,0
31.55126953125,0,0
25.887100219726562,0,0
51.51356506347656,0,0
24.008031845092773,0,0
39.00243377685547,0,0
44.21493911743164,0,0
49.836002349853516,0,0
36.63422393798828,0,0
32.42583465576172,0,0
29.509132385253906,0,0
42.76791000366211,0,0
47.80929183959961,0,0
39.83787155151367,0,0
21.755338668823242,0,0
42.86407470703125,0,0
43.75815963745117,0,0
33.020729064941406,0,0
32.3741340637207,0,0
41.18381881713867,0,0
38.698299407958984,0,0
29.952529907226562,0,0
32.915138244628906,0,0
29.322357177734375,0,0
34.589111328125,0,0
27.411184310913086,0,0
32.13970184326172,0,0
40.712493896484375,0,0
47.479896545410156,0,0
41.93008041381836,0,0
45.19929885864258,0,0
31.001924514770508,0,0
22.792699813842773,0,0
59.427310943603516,0,0
19.88531494140625,0,0
40.7391357421875,0,0
48.39161682128906,0,0
56.76356887817383,0,0
37.54102325439453,0,0
31.520977020263672,0,0
28.025922775268555,0,0
46.89726638793945,0,0
54.493324279785156,0,0
42.83935546875,0,0
17.69530487060547,0,0
47.16856384277344,0,0
48.70012664794922,0,0
33.00144958496094,0,0
31.750551223754883,0,0
44.291343688964844,0,0
40.55836868286133,0,0
28.367088317871094,0,0
32.239768981933594,0,0
27.72393226623535,0,0
34.84209060668945,0,0
25.168228149414062,0,0
31.408889770507812,0,0
45.03213119506836,0,0
53.43191146850586,0,0
46.1068115234375,0,0
50.621097564697266,0,0
30.739639282226562,0,0
18.71835708618164,0,0
71.19782257080078,0,0
14.314379692077637,0,0
42.923431396484375,0,0
54.11975860595703,0,0
66.90077209472656,0,0
38.69774627685547,0,0
30.0469970703125,0,0
26.24846076965332,0,0
53.420780181884766,0,0
65.08075714111328,0,0
47.85115432739258,0,0
12.923124313354492,0,0
53.964813232421875,0,0
56.77480697631836,0,0
33.4441032409668,0,0
31.01173210144043,0,0
48.84955596923828,0,0
43.090415954589844,0,0
26.251487731933594,0,0
31.100133895874023,0,0
25.796052932739258,0,0
35.245243072509766,0,0
22.439130783081055,0,0
30.498903274536133,0,0
53.234527587890625,0,0
61.79327392578125,0,0
53.14565658569336,0,0
59.264041900634766,0,0
31.405574798583984,0,0
13.581804275512695,0,0
88.81512451171875,0,0
8.679862022399902,0,0
45.504425048828125,0,0
62.043724060058594,0,0
81.8362808227539,0,0
42.76676940917969,0,0
28.195138931274414,0,0
24.232995986938477,0,0
64.25248718261719,0,0
82.52054595947266,0,0
56.77024841308594,0,0
7.91548490524292,0,0
65.04594421386719,0,0
70.65745544433594,0,0
35.08341598510742,0,0
30.31468963623047,0,0
55.5761833190918,0,0
46.42025375366211,0,0
23.484819412231445,0,0
29.3232364654541,0,0
23.62799835205078,0,0
35.895511627197266,0,0
19.312366485595703,0,0
29.522096633911133,0,0
70.25406646728516,0,0
72.792236328125,0,0
65.88903045654297,0,0
73.75499725341797,0,0
