val/loss,epoch,step,train/loss,grad_norm.net.W.weight,grad_norm.net.P.weight,grad_norm.net.g.linear1.weight,grad_norm.net.g.linear1.bias,grad_norm.net.g.linear2.weight,grad_norm.net.g.linear2.bias,grad_norm.net.f.linear1.weight,grad_norm.net.f.linear1.bias,grad_norm.net.f.linear2.weight,grad_norm.net.f.linear2.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
15.359134674072266,0,0,,,,,,,,,,,,,,,,
,0,49,2.7933220863342285,0.07239920219858849,0.288646490329056,0.2343809389097551,0.9441888242642004,0.02100303800603901,0.7459737382163374,0.033361233945379744,0.003750008537468131,0.027191036147538393,0.008419028858828295,0.0011463665904661517,6.231542315942406,23.093325295641883,18.259803550172393,
,0,99,0.2724338471889496,0.006509614473769278,0.009925426349734333,0.010549082662355685,0.04585248689159776,0.0009435765979078461,0.04861658219054869,0.001369208890654698,0.00016663883573547636,0.0006907946725354223,0.00039131081042781326,6.7098080846603365e-06,0.39668662965414353,0.8945624226264234,1.150425053797747,
,0,149,0.19120065867900848,0.0013252884404157895,0.0014737966304611315,0.004721628523522141,0.021160214050881188,0.00020453570904885418,0.02506951612374996,0.00043876569915723875,5.92963042969874e-05,0.0005513109272066073,0.0001785485017838593,0.0006241818799235737,0.20138349871520766,0.64833839738345,0.6803067025266789,
,0,199,0.08828248828649521,0.006539448837744757,0.003637863440103368,0.00012865976981582392,6.960811982273179e-08,0.001117424166373541,1.6365943309414669e-07,0.0026325687070498822,5.045463793727641e-11,0.004247466132905549,1.7910591221278602e-10,0.003085414530005847,5.710131083385138e-07,4.817630349129985,7.513842317728697e-07,
,0,249,0.1225433200597763,0.004658748907539126,0.004196098054609129,0.0039471755698659156,0.017875626124659337,0.00030666599105590256,0.01834255920990161,0.0008289867510369467,4.096963649083041e-05,0.0006702662639943727,0.00015015626260440069,0.00033967768628907053,0.18397368108845094,0.701148548575088,0.5914677699633919,
0.1699143946170807,0,249,,,,,,,,,,,,,,,,
,1,299,0.059226419776678085,0.007100254857095691,0.004425508461704689,0.00016594336428999893,0.0003821938408767659,0.0009764748999069204,0.00042987245247690087,0.0022782694496597386,1.1709623291104215e-06,0.00312129933609192,4.344969105606863e-06,0.001991148304391752,0.0045168795841668925,3.164814115290577,0.01581738139215731,
,1,349,0.010834649205207825,0.0003996335242246582,0.0002503411530736649,0.00014454684010038922,0.0007309157892615001,3.483092887681428e-05,0.0008051394291309269,0.0001041022823417013,2.5043563505580994e-06,0.00011378651123412299,1.0932233392044294e-05,5.5872785332005545e-05,0.010816749016369705,0.10853338706400313,0.04651305588116785,
,1,399,0.13523243367671967,0.005827181827794812,0.0036081466288819834,0.000933286042359061,0.005177176719822803,0.0006998471789565297,0.006711424022667022,0.001630083065711307,3.612925997374046e-05,0.0018322693997826138,0.00014903074051946918,0.0006666375380525881,0.08332097868361937,1.2595614163822426,0.47958497447268883,
