val/loss,epoch,step,train/loss,grad_norm.net.W.weight,grad_norm.net.P.weight,grad_norm.net.g.linear1.weight,grad_norm.net.g.linear1.bias,grad_norm.net.g.linear2.weight,grad_norm.net.g.linear2.bias,grad_norm.net.f.linear1.weight,grad_norm.net.f.linear1.bias,grad_norm.net.f.linear2.weight,grad_norm.net.f.linear2.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
21.621976852416992,0,0,,,,,,,,,,,,,,,,
,0,49,0.2259703427553177,24.25392055812323,0.06523773928519028,0.3528952916172415,0.9118303969734738,0.10377374682464385,1.0052370485165802,0.0815059524854932,0.001691325244867232,0.10605344113720108,0.002855894984489533,0.10039725020512104,1.4604541080192268,6.843748192000261,0.2737670382380851,
,0,99,0.0321827195584774,1.7634954174636202,0.0061683481879260225,0.14333205584098435,0.4525359183295834,0.01987439700547563,0.44243824926582254,0.003310471125195909,0.0008409823360192816,0.002515675498371466,0.0016164116238921056,0.0017019921238807822,0.7802004903423809,0.14201903069087157,0.17549394660871717,
,0,149,0.07787241786718369,0.09020675298877154,0.0039723573834343565,0.3201451627186159,1.0635867904651184,0.03099924148293926,0.970571626247563,0.0005729089129475,0.002176696236333233,0.0003970714468695761,0.004637812257885616,0.0003772146644999892,2.0717928380700337,0.02271071083250378,0.5439259760533818,
,0,199,0.0462372712790966,6.403875708315448,0.015567333336815852,0.04816353749257398,0.17126614206321367,0.006404059862180768,0.15617264257820693,0.01572846265445631,0.00038560679054624054,0.012834491284440834,0.0008841666432234467,0.011889361339385673,0.3593672275981078,0.7179941259047924,0.1102880537918918,
,0,249,0.03867862746119499,2.050994715369921,0.006188778176133093,0.09485859933024393,0.34020581712328757,0.0081559352332658,0.3261114163687303,0.006658454220293876,0.0006743123028593218,0.0065366792913494716,0.0015400661857071021,0.00589485061707962,0.7340067980070819,0.4055745062376589,0.19432478813883564,
0.027063772082328796,0,249,,,,,,,,,,,,,,,,
,1,299,0.048241112381219864,2.5688008434954215,0.00776613418286969,0.08874029541702246,0.32904957989645767,0.00598364984345541,0.3082412547536018,0.007450789180171419,0.000738758093698502,0.006020638321557379,0.0018467699660761404,0.0059405423166542445,0.7934937512772315,0.3437223364906773,0.251469565389701,
,1,349,0.045431215316057205,0.05373261111894974,0.0012881463982438563,0.09974652253379249,0.3679420391792591,0.00571688832736066,0.33968939481621574,0.000496488889310343,0.0007480432478623659,0.0004983419578950369,0.0020659461893256428,0.0001425389227595463,0.9705210803425266,0.026547344673236824,0.31812567773380934,
,1,399,0.07686642557382584,6.054191861651647,0.018537086997746192,0.09505072346452026,0.3293721178287939,0.012350366059177397,0.322997429153419,0.013048800546026612,0.0007395008756422972,0.015266118898080074,0.0020803646383908436,0.009202332354458014,0.9304535491215912,0.9137017734326031,0.35087955373211466,
,1,449,0.02502385526895523,1.8092596737229778,0.005702875505580941,0.019540593530618645,0.07878958989220852,0.0027661195011110347,0.07966904730976002,0.006931309633528382,0.00015863880804439822,0.009310635181301154,0.0004229836058991398,0.006291386544797502,0.22346849518285314,0.6654389427365569,0.07366814423760529,
,1,499,0.05981701985001564,3.402272991734666,0.014079248245409966,0.08577908735326192,0.3202148072370583,0.010284717999222074,0.36440363884207544,0.009226756562105521,0.0006296569858027156,0.010345886752954689,0.0016922776669901168,0.0041166513341325175,0.9846849143500875,0.7300497110532127,0.330606033829511,
0.10946746170520782,1,499,,,,,,,,,,,,,,,,
,2,549,0.018636776134371758,2.3823350502475504,0.009164483249955313,0.010809480827907836,0.034226700465484185,0.003647995888951362,0.03578968423549936,0.005922977581894637,7.092878102250106e-05,0.0078024449728099,0.00020247033862962004,0.004192991416123302,0.1075246224377998,0.5967314129469847,0.04345017729289283,
,2,599,0.02238769829273224,3.3331545849042574,0.01323022725361621,0.005877275258596948,0.011476705288673485,0.005324940444661539,0.012486880332894301,0.00991407034191056,2.1882343005278072e-05,0.014322075273929319,5.981486329689639e-05,0.00806610514360843,0.036618094825571754,1.135634113496519,0.012659141732485446,
,2,649,0.005293997935950756,0.7072021486788896,0.002860855529644492,0.001005267950561138,0.0014506860473258256,0.0012006734883760967,0.0016767181696496964,0.002226768725131037,2.9575859497887334e-06,0.0033034987938283774,8.131731877198806e-06,0.0018860010065805282,0.004601412614991763,0.26658019058973087,0.0017661298469930809,
,2,699,0.023469872772693634,2.801732625074146,0.011933115773713577,0.007628780206370719,0.017947209060748648,0.005465450388370352,0.020483121250111667,0.008943783361439823,3.484827669083059e-05,0.013515014486155337,9.224420891491726e-05,0.007835337657295903,0.05721597824498555,1.1088495933510774,0.01974819398488681,
,2,749,0.012864560820162296,1.2786004875462638,0.00598504221791666,0.005681135231931582,0.016438045225126697,0.0027459620551110587,0.01947698240734407,0.003992945634444313,3.494548279848573e-05,0.005866690810498453,9.37832139433217e-05,0.0033955057603819875,0.05179446536369409,0.48363923416280574,0.020642928176338247,
0.009690705686807632,2,749,,,,,,,,,,,,,,,,
,3,799,0.011348949745297432,1.4315383586722576,0.0074346994007634965,0.0013357194039973698,0.003014890385969378,0.002161476197542038,0.0035385062578292435,0.004570384061443442,5.99143374827759e-06,0.0061525116987574836,1.561530097693894e-05,0.0038067827881718254,0.009567951601324017,0.5225077969214041,0.0033935958490280416,
,3,849,0.04999976232647896,0.31460718362496054,0.0016774104513530591,0.04536754587321287,0.19729900188337848,0.002580205738683971,0.22644899061442875,0.0025350807883011296,0.0004226453741234497,0.004206011840261138,0.0011487260282279123,0.0034177351703384654,0.6475341281856866,0.3885694416896721,0.2623751896584687,
,3,899,0.04413199424743652,4.942338703340846,0.02981294467422874,0.021719953266679214,0.07134416024588006,0.009732156282687605,0.07756945984834641,0.01637521923783535,0.00013768567895204944,0.020932547836123264,0.0003848379797609968,0.009962762747037716,0.24993594169838385,1.767018743876564,0.09163217200494513,
,3,949,0.006855782121419907,0.24877234245371652,0.0017215180928899312,0.004680672364435734,0.021859027225620442,0.00032718078161797146,0.02345301221831898,0.0008947431321249743,4.7368259329841656e-05,0.0009111731785466974,0.00013762863678957554,0.0005239130385703951,0.07992121944914433,0.08212422729248872,0.03458097802916991,
,3,999,0.008920705877244473,1.0112788264407506,0.006341820683602841,0.0033212819761351954,0.010526693370038911,0.0019555911734293677,0.011597547348935202,0.003336653239558554,2.1705203424612858e-05,0.004441108877544169,6.265302456601998e-05,0.002039326135349644,0.03904641607049861,0.3859422808560309,0.015837532424648817,
0.009870159439742565,3,999,,,,,,,,,,,,,,,,
,4,1049,0.004028710536658764,0.4620450458259845,0.003149927936356074,0.0006875639315794868,0.0013803482460319344,0.0008807391654014432,0.001609432663651515,0.0016365862996288046,3.0673791671776325e-06,0.0022049669102239787,8.886776209866448e-06,0.001050321279215249,0.0051423637570636215,0.19455893728372636,0.0022761935797012173,
,4,1099,0.008913511410355568,1.145748677993623,0.008110697615941994,0.0012091689578696398,0.0013935197468029844,0.0022730271558972417,0.0016697359192225296,0.004247465603302613,2.900549454253789e-06,0.005806201879456101,8.210959431125538e-06,0.0028474213615880817,0.005204254884611907,0.5194822698176121,0.002077924341848111,
,4,1149,0.005490233190357685,0.565539786138903,0.003966516982029139,0.0008722901734915761,0.001739995468129361,0.0011458076818387892,0.002109293742154961,0.0020062271331055693,3.914070555080527e-06,0.002749602339196451,1.1148457078586876e-05,0.0013437692772993053,0.006440265289979179,0.24736231764432348,0.0028638618718159568,
,4,1199,0.01046191155910492,1.0033708414775953,0.006957146023383622,0.001646032486817347,0.002594581028561465,0.0024413708821995617,0.0031138419877891135,0.004275751849294447,5.59036106116622e-06,0.006411538223907498,1.5552031791903423e-05,0.0032022770575891803,0.009670444521725627,0.584112131721659,0.003940046577778317,
,4,1249,0.006447020452469587,0.6631594412256919,0.0047930071621791175,0.0008974666646094039,0.0012280205568228762,0.0015023587914014787,0.0015102618212505738,0.0026869559744908153,2.745409431557261e-06,0.0038560732344033576,7.737188767821946e-06,0.001917880704862055,0.004528325226135088,0.35289055239416556,0.001998643135310167,
0.008211763575673103,4,1249,,,,,,,,,,,,,,,,
,5,1299,0.006957318168133497,0.7202469469898687,0.005402726806992874,0.0005677297973644643,0.0001832677564654697,0.001630781172182622,0.00022499200332706028,0.003229978110698018,3.9319300349236477e-07,0.004745299569316623,1.084583521106051e-06,0.0024363999702721175,0.0006816449579876443,0.4395692612957025,0.00027647028693746393,
,5,1349,0.0071733673103153706,0.4468032108491456,0.0035913704482155627,0.002220151510019285,0.010294834627882067,0.0008022792017455783,0.012784542329425039,0.0018744497877347882,2.3369909433089016e-05,0.002507680460815059,6.512000627145887e-05,0.0013480257961892227,0.03786984364588477,0.23562263534069638,0.016818783542739964,
,5,1399,0.021108193323016167,0.34951697623521943,0.0037524770805062646,0.017547300668057157,0.08375253328578122,0.0007930730257049332,0.09903817165539505,0.0015600252256458434,0.00017932750162325,0.0015053418244668178,0.0004990603606151987,0.0007195763245596701,0.3096185040450416,0.14523564362969302,0.12878816890898187,
,5,1449,0.012166876345872879,0.3155226737485369,0.007443216165523681,5.6010574376442195e-05,0.00021824384237760405,0.00046900430698425147,0.00026545952544816594,0.0010934525548121818,4.132377942893967e-07,0.0001125987386296547,1.2146443957264186e-06,2.6300263404843847e-06,0.0008646822574317798,0.002381414310275303,0.0003312222806781309,
,5,1499,0.033933334052562714,0.16353879254670398,0.0024447960613865746,0.02475704523204103,0.1218624331958161,0.002026699873262172,0.13394879206201218,0.0013218106250424107,0.00026243669797901975,0.0017538967178363364,0.0008166840691203061,0.0002536852956643591,0.49987560077369986,0.12411821852672714,0.23184450836596565,
0.033355534076690674,5,1499,,,,,,,,,,,,,,,,
,6,1549,0.00906042754650116,0.19815222101988256,0.0030135002783383815,0.0033974369224102725,0.017480014770303025,0.0004916868488276987,0.018974073715038016,0.00043478530660292304,3.982900038712904e-05,0.00011214624436371497,0.00012893410396169947,2.5204460446762445e-05,0.07781963523820924,0.008330901337909962,0.03935231923157723,
,6,1599,0.010927206836640835,0.9999546919408516,0.009131874430745385,0.0010001818187364347,0.0009433188878036586,0.002341480103141387,0.0010504974512482216,0.004862351556485234,2.028766726749937e-06,0.007429378133962212,6.511647431692763e-06,0.0027840479743041382,0.004284169653060968,0.7041108587947754,0.001989780671641902,
,6,1649,0.003420589491724968,0.2940011912406241,0.0024782269236455013,0.0002531640444203396,4.622792866119886e-05,0.0007400293290783309,5.482352536169369e-05,0.0015388325628796894,1.0177515404500274e-07,0.0025089111469384904,3.2939503158742667e-07,0.0009453250694277066,0.00020823968872569164,0.23921072557087175,0.00010200021815701982,
,6,1699,0.0075505394488573074,0.5876038969926999,0.005182630492661325,0.0012897384380747944,0.0031661206937235765,0.001720413994543478,0.0036897871291455444,0.003009282200251422,6.97313435385544e-06,0.004992353968852022,2.206573954446694e-05,0.0018698697423522347,0.014284555605703535,0.4761168024836722,0.006723487954849903,
,6,1749,0.003240111516788602,0.24976829336140066,0.0022585535743637137,0.0003396156004444761,0.0004629656433984546,0.0006978634328020996,0.0005555340601622532,0.0012959733466678049,1.0788410300262548e-06,0.0021152036356379455,3.442330834857468e-06,0.0008024907195172022,0.002075759058991667,0.20280054145325205,0.001060835821968349,
0.009836318902671337,6,1749,,,,,,,,,,,,,,,,
,7,1799,0.006107255816459656,0.4041171089408034,0.0034041218723405813,0.0006979052129093837,0.000908692006506079,0.001364981030656638,0.0010866973061629877,0.002475405704838978,2.0248155658730014e-06,0.004398775990988095,6.334367644393653e-06,0.0016955418548990405,0.004078562772679919,0.423583051353342,0.0019223140595703906,
,7,1849,0.006339304149150848,0.5653911355095612,0.006565246456908248,0.0006784126793989491,0.0009650598386309202,0.0015142074512586486,0.001177996875757458,0.0027967280082181346,2.2720421612272136e-06,0.004076493701639608,7.179276079810539e-06,0.0015660732243127414,0.004304644718249729,0.393137789964312,0.0022058525444423756,
