test/loss,epoch,step
0.5882706046104431,0,0
0.5715417265892029,0,0
0.5971486568450928,0,0
0.5906924605369568,0,0
0.5890378355979919,0,0
0.5970026254653931,0,0
0.5258315801620483,0,0
0.6098291873931885,0,0
0.5746304988861084,0,0
0.5439609885215759,0,0
0.580961287021637,0,0
0.5899057984352112,0,0
0.7038636803627014,0,0
0.6579033732414246,0,0
0.6723060607910156,0,0
0.6687033772468567,0,0
0.5153555870056152,0,0
0.5142257213592529,0,0
0.593733012676239,0,0
0.5705402493476868,0,0
0.5898563861846924,0,0
0.5784916877746582,0,0
0.5997535586357117,0,0
0.535107433795929,0,0
0.6503140330314636,0,0
0.5796502828598022,0,0
0.5843617916107178,0,0
0.5452678203582764,0,0
0.5996108651161194,0,0
0.5663636922836304,0,0
0.6175597906112671,0,0
0.5647708773612976,0,0
0.6008108258247375,0,0
0.5919010639190674,0,0
0.5893859267234802,0,0
0.6007515788078308,0,0
0.5017026662826538,0,0
0.618984580039978,0,0
0.5690471529960632,0,0
0.5264427661895752,0,0
0.5779345631599426,0,0
0.5906766653060913,0,0
0.7566198110580444,0,0
0.6886230707168579,0,0
0.7097883820533752,0,0
0.7042434811592102,0,0
0.4875388443470001,0,0
0.486049622297287,0,0
0.5960186123847961,0,0
0.5632684230804443,0,0
0.5905144214630127,0,0
0.5745754837989807,0,0
0.604575514793396,0,0
0.5144475698471069,0,0
0.6775983572006226,0,0
0.5761577486991882,0,0
0.582786500453949,0,0
0.5283768773078918,0,0
0.6045234203338623,0,0
0.5576860308647156,0,0
0.6299173831939697,0,0
0.5553526878356934,0,0
0.6059736013412476,0,0
0.5938164591789246,0,0
0.5899084210395813,0,0
0.60618656873703,0,0
0.4693160951137543,0,0
0.6321530342102051,0,0
0.5612218379974365,0,0
0.5025148987770081,0,0
0.5736554861068726,0,0
0.5918604135513306,0,0
0.8360865116119385,0,0
0.7339174151420593,0,0
0.7654705047607422,0,0
0.7567015886306763,0,0
0.45059025287628174,0,0
0.4487086534500122,0,0
0.5992742776870728,0,0
0.5530602931976318,0,0
0.5914461612701416,0,0
0.5691708922386169,0,0
0.6114605665206909,0,0
0.486593097448349,0,0
0.7177751064300537,0,0
0.5712977051734924,0,0
0.5806022882461548,0,0
0.5054031014442444,0,0
0.6116851568222046,0,0
0.5458124279975891,0,0
0.6476120948791504,0,0
0.542345404624939,0,0
0.6132400035858154,0,0
0.5969390273094177,0,0
0.5907083749771118,0,0
0.6141409873962402,0,0
0.42699286341667175,0,0
0.6512090563774109,0,0
0.5503031015396118,0,0
0.47038939595222473,0,0
0.5676079392433167,0,0
0.5937208533287048,0,0
0.9581506252288818,0,0
0.8016250729560852,0,0
0.8495650291442871,0,0
0.8352340459823608,0,0
0.40312615036964417,0,0
0.40093398094177246,0,0
0.603924572467804,0,0
0.5387817621231079,0,0
0.5927665829658508,0,0
0.5617930889129639,0,0
0.6213288307189941,0,0
0.44993022084236145,0,0
0.7777867913246155,0,0
0.5645849704742432,0,0
0.5776006579399109,0,0
0.4747258126735687,0,0
0.6222397089004517,0,0
0.5298207998275757,0,0
0.6730595231056213,0,0
0.5245679616928101,0,0
0.6234403848648071,0,0
0.6021860241889954,0,0
0.5919626951217651,0,0
0.6259316802024841,0,0
0.3741072118282318,0,0
0.6790000200271606,0,0
0.5351793766021729,0,0
0.4284428358078003,0,0
0.5590662360191345,0,0
0.5967230200767517,0,0
1.1500251293182373,0,0
0.9045434594154358,0,0
0.9791866540908813,0,0
0.9548503756523132,0,0
0.3456037640571594,0,0
0.3434973657131195,0,0
0.6105935573577881,0,0
0.5189232230186462,0,0
