val/loss,epoch,step,train/loss,grad_norm.net.layer.D,grad_norm.net.layer.kernel.C,grad_norm.net.layer.kernel.inv_dt,grad_norm.net.layer.kernel.B,grad_norm.net.layer.kernel.A_real,grad_norm.net.layer.kernel.A_imag,grad_norm.net.layer.kernel.P,grad_norm.net.output_linear.0.weight,grad_norm.net.output_linear.0.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
14.554776191711426,0,0,,,,,,,,,,,,,,,
,0,49,3.594181537628174,0.0827859401315107,0.036742739923275994,0.16489679972148025,0.024474490691304116,0.008679499563723395,0.13809769200095762,0.0058997632710822805,0.030492498728673215,0.024860714799341425,0.01925829809807171,1.3049205964528858,0.2806516960204942,0.7933984960058662,
,0,99,4.029328346252441,3.7859938075772073,3.2518410404046705,0.48218655957928414,1.993391440058176,1.238873780600518,54.07926173266852,0.315854661324814,1.0678519592878795,0.7639634708525196,0.5146381713579349,54.9096145646283,6.335611427472693,17.560558763292562,
,0,149,1.650375247001648,1.3210894749386346,1.3501761744576333,0.028380487381516106,0.8154041564533498,0.5341473367463159,32.38340485848353,0.05463603093909351,0.3529687458501449,0.2645256759059377,0.21691856335133372,21.784410926660644,2.3210032225557633,6.6529926467303655,
,0,199,1.9328348636627197,1.5715388056233812,1.7010403520575776,0.19158260930014137,1.0338142520297364,0.6440065801926343,49.744900695692586,0.07139282947365552,0.44194453665584765,0.34569551623089545,0.26882373953005617,30.73210295472988,3.158962380070582,9.691051680244621,
,0,249,0.8973575234413147,0.6905997646786212,0.47945932224212867,0.09674391489131105,0.28765567833917627,0.14438862536501318,13.079438546964964,0.02722848668404374,0.10983424700572891,0.07886435615637612,0.2260560371470081,8.049825718075757,1.0503233758512156,2.5775560479543773,
0.9645304083824158,0,249,,,,,,,,,,,,,,,
,1,299,0.22881554067134857,0.0033640027470697937,0.0007987119744571913,0.00796482672049828,0.00048153646486968123,6.351980279375527e-05,0.0059166086663589145,0.00010211398404552965,0.00019228428484727568,3.0133406180967845e-05,0.005667549640972835,0.0016132614114404433,0.023208665268051862,0.001193036571346269,
,1,349,0.24211996793746948,0.003578776125945925,0.007100564438764347,0.007101192973517951,0.00448142370779536,0.003693352046326416,0.27688156312263973,0.00035042853425541553,0.0023116807363818322,0.0011748225419494183,0.007792765844592304,0.21318226019828562,0.07835569396726208,0.05146383832780273,
,1,399,0.23719702661037445,0.012272141718433433,0.0012508222971164623,0.0010234312674302136,0.0009023844466643158,0.0011751566943523886,0.07092449030454843,0.00010304610226308426,0.0014038250252775995,0.0010137516002560597,0.008044571314624584,0.12708317916672102,0.023527213156480806,0.04959836339789149,
