val/loss,epoch,step,train/loss,grad_norm.net.W.weight,grad_norm.net.P.weight,grad_norm.net.g.linear1.weight,grad_norm.net.g.linear1.bias,grad_norm.net.g.linear2.weight,grad_norm.net.g.linear2.bias,grad_norm.net.f.linear1.weight,grad_norm.net.f.linear1.bias,grad_norm.net.f.linear2.weight,grad_norm.net.f.linear2.bias,grad_norm.encoder.U.weight,grad_norm.encoder.U.bias,grad_norm.decoder.U.weight,grad_norm.decoder.U.bias,test/loss
15.318079948425293,0,0,,,,,,,,,,,,,,,,
,0,49,4.4137797355651855,35.77934556698581,44.3428250126434,5.940165270196699,18.379885188192297,10.03525209677543,5.04555257211446,0.021059213663495793,0.005769985846448817,0.017473017149361635,0.025582704796057162,2.3077675174680254,40.65747522165559,3.167967841513482,7.135461516757475,
,0,99,2.099156379699707,0.015679068608760633,0.042792300367740635,0.08722633207867778,0.37120460901382,0.0132575132261621,0.1084130377407317,0.009261086437031071,0.003562447217929151,0.0035167766096704765,0.005265020769233084,0.028447662061821956,0.8534936380721787,0.42066683513013103,1.7106778564060559,
,0,149,0.958307147026062,0.01363988720444508,0.010851616181163187,0.04121341708452296,0.17763832590114076,0.006817731559983902,0.03217141244695124,0.0015771876137378252,0.0006791881654705723,0.0009367545076074732,0.0017103741449994154,0.059174515149342626,0.4122920402313468,0.15403166056718426,0.5779353322923996,
,0,199,2.243896484375,0.04160105112520873,0.03973421585250911,0.009003571437131926,0.012078223733861589,0.0050772452102434175,0.02290097224030674,0.005807541901420398,0.0015224652046173584,0.0019019205230419369,0.00029954288938594355,0.03768737617876913,0.03558148113578201,3.3058498330349475,0.13237167105060954,
,0,249,1.4151551723480225,0.014620158284047013,0.02266582072852672,0.11747127734857546,0.6202791253045449,0.026134778481619624,0.15562777507407985,0.004970242727545328,0.004258676049709609,0.004112820107123553,0.01101761792918864,0.17506236035245018,1.9652887544984585,0.05052087458285154,4.610161551059258,
1.061089038848877,0,249,,,,,,,,,,,,,,,,
,1,299,1.1314001083374023,0.015444616631548828,0.020381893593994845,0.08624170553922708,0.4659441836974485,0.02261642590930349,0.1801697386953069,0.0032959646208864752,0.003938703423864265,0.0033098115199567337,0.009664211403710321,0.19717301902635248,1.5850520811490751,0.06583700428636198,3.941061766493662,
,1,349,0.5919426679611206,0.004601505207599754,0.004480332364965218,0.02676536864795274,0.142573433146469,0.012147755053342067,0.08802016169745336,0.0012159222188764126,0.0014775753401621025,0.0009915906286910013,0.003340540249930409,0.1068607693654779,0.667397707882901,0.029571264957526832,1.3922804871833778,
,1,399,1.3204257488250732,0.019862025901133135,0.018577628608963937,0.09550936785103034,0.529880773560398,0.05478597554704292,0.3959622968840634,0.003814471158029795,0.0063108737889185,0.004626547105703566,0.01476513508356923,0.4558341240083355,2.555844791115753,0.044144243008384806,6.29522004535926,
,1,449,1.0790389776229858,0.002780527456397385,0.010643653408281972,0.021213550222577645,0.13476680872436603,0.014634554159936497,0.09193262574229473,0.0012334325742679843,0.001729665582405445,0.0014223286444350824,0.0044374092677065295,0.061216396001666784,0.8691380267502686,0.2058774760401691,2.2396242044809975,
,1,499,1.2845535278320312,0.01650807564766645,0.037115974116803375,0.059624148155124276,0.4347831412598668,0.012490298433948745,0.18979297184701105,0.002159140296775173,0.002645269270644269,0.0017811752442101134,0.007108062023075334,0.12804518931910402,1.1317544903493628,0.055717439676673974,3.3052073122225836,
1.2010105848312378,1,499,,,,,,,,,,,,,,,,
